"ISOcode","AgeStart","AgeEnd","Ri","Di","Ni","Mi"
208,60,64,66,15,343122,2810
208,65,69,72,16,320050.5,4098
208,70,74,69,19,326583,6154
208,75,79,62,21,232253,9685
208,80,84,34,14,145288,10035
208,85,999,24,14,123558,20919
214,0,4,0,0,1027745,6798
214,5,9,0,0,1027228.5,102
214,10,14,2,0,980730,196
214,15,19,3,1,981719,712
214,20,24,0,0,956841.5,1376
214,25,29,2,0,920673.5,1594
214,30,34,3,1,828529.5,1661
214,35,39,8,1,755216.5,1816
214,40,44,10,1,677311,2444
214,45,49,10,3,598451.5,3112
214,50,54,14,4,538538.5,3922
214,55,59,17,7,475306.5,5261
214,60,64,20,9,377952,6179
214,65,69,21,7,269989,6741
214,70,74,17,10,183272.5,7127
214,75,79,12,7,124201,6866
214,80,84,9,6,88677.5,7251
214,85,999,13,10,69499.5,11132
218,0,4,0,0,1500420.5,3730
218,5,9,0,0,1595597.5,441
218,10,14,1,0,1574156,559
218,15,19,3,1,1565221.5,1240
218,20,24,6,0,1562583.5,2044
218,25,29,8,1,1496129.5,2385
218,30,34,6,1,1389612,2616
218,35,39,6,2,1236577.5,2983
218,40,44,9,2,1077542,3468
218,45,49,15,6,947811.5,4358
218,50,54,18,8,830946.5,5905
218,55,59,19,6,702983.5,8203
218,60,64,22,10,579011.5,10088
218,65,69,31,12,465451,12148
218,70,74,27,13,333386,13358
218,75,79,20,13,234188,12789
218,80,84,22,12,144208,13262
218,85,999,31,23,107914.5,19885
222,0,4,0,0,529350,1288
222,5,9,0,0,563013.5,163
222,10,14,2,0,566741.5,187
222,15,19,0,0,632623.5,763
222,20,24,3,0,666442.5,1206
222,25,29,2,0,567515,1393
222,30,34,2,0,435191,1371
222,35,39,4,2,385270,1530
222,40,44,4,1,367243.5,1898
222,45,49,5,2,329105.5,2238
222,50,54,6,2,290607.5,2848
222,55,59,7,5,241523,3308
222,60,64,7,6,201643,3846
222,65,69,7,4,166922.5,4542
222,70,74,6,5,129932.5,5364
222,75,79,8,5,96874,6260
222,80,84,14,9,61286,6669
222,85,999,21,17,48932.5,9924
226,0,4,0,0,224826.5,3757
226,5,9,0,0,205418.5,319
226,10,14,0,0,173475.5,220
226,15,19,0,0,123560,243
226,20,24,0,0,128038.5,321
226,25,29,0,0,138730.5,419
226,30,34,0,0,135769.5,555
226,35,39,1,0,104354,622
226,40,44,2,1,81025,644
226,45,49,2,1,65613.5,720
226,50,54,2,1,52189.5,784
226,55,59,3,1,42945.5,926
226,60,64,2,2,28030.5,934
226,65,69,2,2,22059,1064
226,70,74,2,2,12002.5,955
226,75,79,2,0,8168.5,864
226,80,84,0,0,4102,694
226,85,999,0,0,2721.5,707
231,0,4,0,0,16943408,180797
231,5,9,0,0,15190256,32835
231,10,14,59,34,14297087.5,19768
231,15,19,41,28,12897729.5,27540
231,20,24,25,17,11232764,34590
231,25,29,42,29,9498991.5,32204
231,30,34,30,20,7711882,29291
231,35,39,69,48,5986467,26026
231,40,44,82,52,4915943,27900
231,45,49,88,63,4012576,28851
231,50,54,104,75,3326793.5,35504
231,55,59,106,82,2631890.5,39231
231,60,64,123,78,1932635,46432
231,65,69,86,77,1453981,54087
231,70,74,91,71,1040336,60713
231,75,79,63,46,617752.5,58323
231,80,84,23,19,298390.5,45458
231,85,999,6,5,131710,35660
232,0,4,0,0,482415,3894
232,5,9,0,0,484036.5,901
232,10,14,1,1,469170.5,577
232,15,19,1,0,404900,814
232,20,24,2,0,338930.5,942
232,25,29,1,0,247319,781
232,30,34,1,0,203871,662
232,35,39,2,0,175741,648
232,40,44,3,0,152287.5,739
232,45,49,5,3,132287,855
232,50,54,4,4,110874.5,1096
232,55,59,4,3,89294.5,1255
232,60,64,5,4,68820.5,1554
232,65,69,4,3,51200.5,1826
232,70,74,3,3,42376,2217
232,75,79,3,3,26640.5,2343
232,80,84,1,1,13201.5,1898
232,85,999,0,0,5452,1416
233,0,4,0,0,70991,25
233,5,9,0,0,73492,5
233,10,14,0,0,73610,9
233,15,19,0,0,62079,15
233,20,24,0,0,63875,30
233,25,29,0,0,84910.5,42
233,30,34,0,0,100435,83
233,35,39,1,0,94019.5,152
233,40,44,5,1,90879.5,221
233,45,49,6,3,91537.5,288
233,50,54,9,4,83465,416
233,55,59,13,7,88219,704
233,60,64,19,7,85415.5,1201
233,65,69,16,6,77403,1769
233,70,74,13,5,60401,2459
233,75,79,9,3,50156,2089
233,80,84,5,3,41529,3308
233,85,999,5,3,34621,6005
242,0,4,0,0,92293.5,504
242,5,9,0,0,91100.5,39
242,10,14,0,0,87005.5,37
242,15,19,0,0,78015.5,49
242,20,24,0,0,75633.5,65
242,25,29,0,0,76016.5,79
242,30,34,0,0,72556.5,106
242,35,39,1,0,69875,168
242,40,44,2,0,58299.5,253
242,45,49,6,1,47772,354
242,50,54,8,2,45723,570
242,55,59,4,2,41817,787
242,60,64,3,1,33283.5,1094
242,65,69,2,1,21197,1073
242,70,74,1,0,13972.5,1017
242,75,79,2,1,8161.5,880
242,80,84,0,0,4018.5,663
242,85,999,0,0,1723.5,477
246,0,4,0,0,261828,111
246,5,9,0,0,307658.5,12
246,10,14,0,0,307181,29
246,15,19,0,0,296415,98
246,20,24,1,0,317153,150
246,25,29,0,0,355262,166
246,30,34,2,0,350562.5,218
246,35,39,5,0,358274.5,271
246,40,44,11,1,344441.5,383
246,45,49,18,2,314977.5,531
246,50,54,27,4,360147,910
246,55,59,44,10,368513.5,1646
246,60,64,58,13,361083,2487
246,65,69,76,17,359595,3855
246,70,74,87,22,340211,6438
246,75,79,75,20,210723.5,7337
246,80,84,55,17,158248,9168
246,85,999,55,19,149262,23473
250,0,4,0,0,3541430.5,2837
250,5,9,0,0,3896919,246
250,10,14,4,0,3961495,322
250,15,19,2,0,3912698,866
250,20,24,4,0,3584404.5,1625
250,25,29,5,0,3575456.5,1614
250,30,34,13,1,3876174.5,2314
250,35,39,20,2,4083457,3598
250,40,44,137,13,3982859.5,5334
250,45,49,405,61,4381546.5,8332
250,50,54,714,124,4224246.5,14111
250,55,59,969,198,4135515.5,20204
250,60,64,1071,222,3928052,29921
250,65,69,1075,238,3805941,41576
250,70,74,1040,261,3301682,61049
250,75,79,713,199,2148309,65133
250,80,84,464,157,1835812.5,77509
250,85,999,559,219,2223759,303115
254,0,4,0,0,34591,72
254,5,9,0,0,29115,5
254,10,14,0,0,28950,5
254,15,19,0,0,27604,13
254,20,24,0,0,23597,15
254,25,29,0,0,18634,15
254,30,34,0,0,18318.5,15
254,35,39,0,0,18327,22
254,40,44,0,0,17721.5,36
254,45,49,1,0,16858,58
254,50,54,1,0,14251,85
254,55,59,1,0,11653.5,112
254,60,64,0,0,9202.5,148
254,65,69,1,1,6691.5,181
254,70,74,0,0,4177.5,189
254,75,79,0,0,2349.5,172
254,80,84,0,0,1269,147
254,85,999,0,0,762,174
258,0,4,0,0,20882.5,26
258,5,9,0,0,23084,2
258,10,14,0,0,23471,0
258,15,19,0,0,23301.5,5
258,20,24,0,0,21165.5,5
258,25,29,0,0,23280,5
258,30,34,0,0,24461,5
258,35,39,0,0,23132,10
258,40,44,0,0,19453.5,12
258,45,49,1,0,20145.5,30
258,50,54,2,2,19804,64
258,55,59,3,1,17522,107
258,60,64,3,1,13561,162
258,65,69,2,1,9581,204
258,70,74,0,0,7232.5,224
258,75,79,2,2,5092.5,241
258,80,84,0,0,2890.5,242
258,85,999,0,0,1657.5,288
262,0,4,0,0,115251.5,1330
262,5,9,0,0,111843.5,344
262,10,14,0,0,113034.5,208
262,15,19,0,0,112447,295
262,20,24,0,0,99185.5,363
262,25,29,0,0,91537,364
262,30,34,0,0,81181.5,363
262,35,39,0,0,73619.5,379
262,40,44,1,0,67096.5,451
262,45,49,3,0,56815,498
262,50,54,2,2,44819,571
262,55,59,2,2,34259,599
262,60,64,2,2,25596,690
262,65,69,1,1,19073.5,776
262,70,74,2,2,14196,915
262,75,79,1,0,8263.5,834
262,80,84,0,0,4002.5,642
262,85,999,0,0,1773,489
266,0,4,0,0,304611.5,2503
266,5,9,0,0,280760.5,249
266,10,14,1,0,235422.5,174
266,15,19,0,0,204735.5,260
266,20,24,0,0,191073,349
266,25,29,0,0,192115,430
266,30,34,0,0,181537.5,540
266,35,39,2,1,157118.5,665
266,40,44,4,1,126636.5,775
266,45,49,6,2,99331.5,880
266,50,54,7,2,77017.5,996
266,55,59,7,3,59696.5,1104
266,60,64,7,5,45273,1277
266,65,69,5,3,33979.5,1420
266,70,74,4,2,23743,1473
266,75,79,4,2,15260,1366
266,80,84,2,1,8873,1195
266,85,999,2,1,5601,1329
268,0,4,0,0,278785,454
268,5,9,0,0,271174,20
268,10,14,0,0,231072,25
268,15,19,0,0,208529,70
268,20,24,0,0,224407.5,151
268,25,29,0,0,270483,267
268,30,34,0,0,283119.5,428
268,35,39,0,0,259470,612
268,40,44,5,2,244175,848
268,45,49,14,6,236165.5,1297
268,50,54,20,9,234591.5,1873
268,55,59,28,15,259664.5,3326
268,60,64,33,17,226431,5040
268,65,69,30,18,186147.5,6159
268,70,74,28,13,124958.5,7148
268,75,79,18,10,98854,6677
268,80,84,17,7,85318,11306
268,85,999,15,10,47465,11326
270,0,4,0,0,406669,4150
270,5,9,0,0,377288.5,1236
270,10,14,0,0,327705.5,654
270,15,19,0,0,271882.5,769
270,20,24,0,0,225232,859
270,25,29,0,0,188054.5,788
270,30,34,1,1,156489.5,741
270,35,39,0,0,130752,730
270,40,44,1,1,109327,785
270,45,49,1,1,90587,833
270,50,54,0,0,72700,969
270,55,59,1,1,54167,1020
270,60,64,1,1,36105,1089
270,65,69,0,0,22975.5,1078
270,70,74,0,0,17687,1121
270,75,79,0,0,11831.5,1226
270,80,84,0,0,6168.5,992
270,85,999,0,0,3261.5,887
275,0,4,0,0,712821,2375
275,5,9,0,0,659778,209
275,10,14,0,0,579603,149
275,15,19,0,0,514446.5,252
275,20,24,0,0,468161,330
275,25,29,0,0,429536.5,330
275,30,34,1,1,345855.5,322
275,35,39,2,0,272968,350
275,40,44,3,1,218673,436
275,45,49,3,1,178739.5,618
275,50,54,5,2,150363,883
275,55,59,5,4,122106,1263
275,60,64,6,3,91449.5,1619
275,65,69,4,2,66368.5,1948
275,70,74,5,4,45677.5,2211
275,75,79,2,2,29501,2283
275,80,84,2,2,16147.5,2134
275,85,999,0,0,7579.5,1903
276,0,4,0,0,3950928.5,2786
276,5,9,0,0,3700201,298
276,10,14,2,0,3689436.5,317
276,15,19,2,0,3982624.5,834
276,20,24,1,0,4605210,1328
276,25,29,3,0,5118908,1671
276,30,34,4,1,5437092.5,2835
276,35,39,6,0,5268553,4331
276,40,44,16,10,4872245.5,6350
276,45,49,159,52,5408283.5,9395
276,50,54,412,139,6790915.5,20928
276,55,59,734,272,6683677,40472
276,60,64,831,312,5571733,58215
276,65,69,767,314,4832702,74861
276,70,74,743,311,3636860.5,94745
276,75,79,663,273,3987214.5,105216
276,80,84,733,333,3205025,220628
276,85,999,566,278,2406530.5,394235
288,0,4,0,0,4303456,38960
288,5,9,0,0,4049051,12385
288,10,14,0,0,3590283.5,6691
288,15,19,0,0,3185604.5,8357
288,20,24,0,0,2716834,9820
288,25,29,0,0,2544914,9637
288,30,34,12,8,2377242,9977
288,35,39,16,5,2145578.5,10476
288,40,44,25,13,1706908.5,11254
288,45,49,15,7,1265084.5,10625
288,50,54,34,21,1008968.5,11601
288,55,59,46,24,890452,13621
288,60,64,22,17,687573,17451
288,65,69,16,12,449582.5,18523
288,70,74,14,12,275181,17641
288,75,79,11,11,176582,16059
288,80,84,6,6,100061.5,14536
288,85,999,3,3,48933,12855
300,0,4,0,0,449823.5,321
300,5,9,0,0,515359.5,27
300,10,14,0,0,543847.5,44
300,15,19,0,0,553401,113
300,20,24,1,0,554407.5,206
300,25,29,3,0,540364,239
300,30,34,6,0,598406,322
300,35,39,14,2,751305.5,508
300,40,44,28,5,788133,1031
300,45,49,41,10,794376,1663
300,50,54,55,15,785713,2971
300,55,59,58,19,711298,4377
300,60,64,61,18,673942,6493
300,65,69,69,22,600893.5,8647
300,70,74,82,30,565364,12891
300,75,79,88,34,435185,17824
300,80,84,83,39,383797.5,24678
300,85,999,99,56,328407.5,53423
312,0,4,0,0,23044,20
312,5,9,0,0,25019,0
312,10,14,0,0,27260,0
312,15,19,0,0,29575.5,5
312,20,24,0,0,28114,10
312,25,29,0,0,21073,15
312,30,34,0,0,15041.5,10
312,35,39,0,0,16570,17
312,40,44,1,0,21592.5,30
312,45,49,2,1,28345,70
312,50,54,4,1,30697.5,116
312,55,59,5,1,29979,192
312,60,64,3,1,25383,281
312,65,69,4,1,22177,351
312,70,74,3,1,18156,460
312,75,79,1,1,13175,489
312,80,84,1,1,9420,565
312,85,999,1,1,10863,1461
316,0,4,0,0,14910,36
316,5,9,0,0,15971,5
316,10,14,0,0,14183,5
316,15,19,0,0,13662.5,8
316,20,24,0,0,13096,10
316,25,29,0,0,11298.5,10
316,30,34,0,0,9666,10
316,35,39,0,0,8819.5,15
316,40,44,0,0,9278.5,24
316,45,49,0,0,10660.5,44
316,50,54,1,0,10926,77
316,55,59,2,0,10011,107
316,60,64,0,0,8094,126
316,65,69,1,0,6611,161
316,70,74,0,0,5032,180
316,75,79,0,0,2771,127
316,80,84,0,0,1974,117
316,85,999,1,1,1659.5,193
320,0,4,0,0,1987734,8623
320,5,9,0,0,1940148.5,610
320,10,14,1,0,1893673.5,734
320,15,19,0,0,1881801.5,1810
320,20,24,1,0,1743118,2921
320,25,29,3,0,1538281.5,3153
320,30,34,4,1,1300098.5,3449
320,35,39,9,5,1089605.5,3926
320,40,44,8,1,869866.5,4796
320,45,49,6,5,677336,5292
320,50,54,7,3,545993,6047
320,55,59,9,6,447730.5,7439
320,60,64,11,6,377329.5,9232
320,65,69,11,8,293020,9865
320,70,74,10,5,207390,10358
320,75,79,12,6,140849.5,10615
320,80,84,18,10,89921.5,9875
320,85,999,26,18,82440,15852
324,0,4,0,0,2048260.5,42875
324,5,9,0,0,1811254,6881
324,10,14,0,0,1598604.5,3544
324,15,19,2,0,1410393.5,4118
324,20,24,3,1,1263145.5,4968
324,25,29,4,2,1064757,4751
324,30,34,5,3,827468.5,4251
324,35,39,8,4,623296,3756
324,40,44,9,5,489152,3642
324,45,49,8,4,416753.5,3778
324,50,54,8,0,358793,4639
324,55,59,8,6,296508,5370
324,60,64,6,6,230869.5,6531
324,65,69,5,0,172200,7554
324,70,74,7,6,120781,7857
324,75,79,6,6,81534,8218
324,80,84,3,3,43000.5,6809
324,85,999,1,1,20767.5,5687
328,0,4,0,0,78756.5,450
328,5,9,0,0,76617,19
328,10,14,0,0,74506.5,26
328,15,19,0,0,76109,66
328,20,24,0,0,78500.5,132
328,25,29,0,0,69769,178
328,30,34,0,0,53355.5,173
328,35,39,0,0,48221.5,203
328,40,44,0,0,48314.5,309
328,45,49,0,0,44962.5,411
328,50,54,2,1,40802.5,617
328,55,59,0,0,35049.5,756
328,60,64,4,3,27077.5,935
328,65,69,1,1,18782.5,912
328,70,74,1,1,12575.5,907
328,75,79,0,0,7431,644
328,80,84,2,2,4591.5,608
328,85,999,0,0,3330.5,704
332,0,4,0,0,1271383.5,16205
332,5,9,0,0,1226158.5,1921
332,10,14,3,2,1177863,1514
332,15,19,0,0,1136337.5,2194
332,20,24,0,0,1065741,2890
332,25,29,3,2,994569.5,2907
332,30,34,5,1,891826.5,3062
332,35,39,14,3,752160.5,3222
332,40,44,17,3,610634,3586
332,45,49,14,3,493955,4039
332,50,54,11,5,421173,5079
332,55,59,10,7,351473.5,6249
332,60,64,6,4,279966,7861
332,65,69,7,4,204560.5,8918
332,70,74,10,3,136717,9172
332,75,79,11,13,86581.5,8855
332,80,84,12,7,42411.5,7017
332,85,999,12,12,16926,4768
340,0,4,0,0,1046437.5,3497
340,5,9,0,0,1038151,369
340,10,14,5,0,1063552.5,360
340,15,19,2,0,1073851.5,920
340,20,24,0,0,1004434,1212
340,25,29,4,0,899713.5,1178
340,30,34,2,9,795967,1271
340,35,39,0,0,710610.5,1619
340,40,44,2,0,595671.5,2143
340,45,49,3,5,462877,2769
340,50,54,7,10,354887,3376
340,55,59,7,0,284551,4229
340,60,64,3,6,229096,5467
340,65,69,11,0,173438,6635
340,70,74,16,0,109583.5,6863
340,75,79,7,0,62790,5876
340,80,84,10,0,34555.5,4988
340,85,999,11,0,18662,4880
348,0,4,0,0,468479,379
348,5,9,0,0,457686.5,53
348,10,14,0,0,495471.5,45
348,15,19,0,0,487356.5,128
348,20,24,0,0,551485,218
348,25,29,2,0,630120.5,376
348,30,34,5,0,615839.5,462
348,35,39,12,2,666940,768
348,40,44,44,12,847241.5,1561
348,45,49,94,41,734783.5,3149
348,50,54,128,61,650427.5,5321
348,55,59,143,70,576332,7210
348,60,64,166,81,673131,11520
348,65,69,207,95,630500,19481
348,70,74,162,73,478840,21334
348,75,79,102,48,370850,22200
348,80,84,50,27,237513.5,23641
348,85,999,21,18,198798,36401
352,0,4,0,0,21292.5,7
352,5,9,0,0,23427,0
352,10,14,0,0,23303.5,0
352,15,19,0,0,22093.5,4
352,20,24,0,0,25834.5,6
352,25,29,0,0,30057.5,7
352,30,34,0,0,26675.5,10
352,35,39,1,0,25904,12
352,40,44,0,0,23582,21
352,45,49,1,1,22817.5,33
352,50,54,1,0,22096,45
352,55,59,1,1,21918.5,86
352,60,64,2,0,20153.5,126
352,65,69,3,0,16769,177
352,70,74,2,1,13329.5,252
352,75,79,3,1,8989.5,326
352,80,84,2,0,6104,380
352,85,999,4,1,6427,1010
356,0,4,0,0,117955887,724163
356,5,9,0,0,123575156,68301
356,10,14,155,67,126294217.5,61048
356,15,19,141,80,129072036,125348
356,20,24,119,367,124405010,166667
356,25,29,2164,1013,118479534,200310
356,30,34,5345,2321,111555337,251239
356,35,39,9017,4120,100449967.5,337624
356,40,44,12426,6197,88522039,420534
356,45,49,15334,8210,78629946.5,552946
356,50,54,17850,10397,68264916,801560
356,55,59,19497,11801,58377193.5,1084853
356,60,64,19397,11801,48015453.5,1317940
356,65,69,17025,10092,36909651.5,1565190
356,70,74,11923,6785,23424236.5,1586034
356,75,79,7080,3792,14885457,1402940
356,80,84,3942,1932,8763162.5,1257029
356,85,999,2344,1004,5532849.5,1375891
360,0,4,0,0,22877435,100731
360,5,9,0,0,23957385.5,11801
360,10,14,49,17,23155542.5,11196
360,15,19,15,4,21985337,25618
360,20,24,54,13,21839595.5,33544
360,25,29,40,11,20903888,34665
360,30,34,43,10,20678029.5,41363
360,35,39,163,68,20871176,59006
360,40,44,326,136,19395866,84322
360,45,49,520,220,17677644,122470
360,50,54,692,300,15641492.5,173385
360,55,59,738,367,12965276,230193
360,60,64,876,450,9858405.5,285222
360,65,69,914,483,6862405,315116
360,70,74,794,496,4853713.5,326196
360,75,79,643,454,3339531,341540
360,80,84,413,321,1836502,302286
360,85,999,235,196,883653.5,256534
364,0,4,0,0,7558529,15715
364,5,9,0,0,7131945.5,3043
364,10,14,13,2,6176860.5,2749
364,15,19,1,2,5561128,5518
364,20,24,11,2,5852487,6196
364,25,29,21,4,7779631.5,7579
364,30,34,37,8,8994709.5,10536
364,35,39,41,17,8301521.5,13240
364,40,44,80,22,6388138.5,14833
364,45,49,85,24,5333827.5,18218
364,50,54,108,27,4500486,23185
364,55,59,127,28,3857019.5,34102
364,60,64,155,42,3237128.5,47581
364,65,69,192,50,2483780.5,64955
364,70,74,171,48,1556186.5,73599
364,75,79,125,46,960258.5,69912
364,80,84,81,57,571638.5,71472
364,85,999,59,68,318925.5,83334
368,0,4,0,0,5697345,29199
368,5,9,0,0,5646595,2731
368,10,14,5,0,4808317.5,1979
368,15,19,3,1,4331158.5,3261
368,20,24,2,0,3894726.5,4314
368,25,29,8,8,3407349.5,4160
368,30,34,7,2,2820202,4116
368,35,39,18,12,2436015,4757
368,40,44,15,11,2132299,6287
368,45,49,23,8,1836056,9098
368,50,54,31,18,1456817,11945
368,55,59,35,23,1015192.5,14531
368,60,64,35,23,683098.5,14059
368,65,69,39,23,602198.5,21274
368,70,74,29,17,384570,21831
368,75,79,20,11,238022,21513
368,80,84,15,8,118989.5,17753
368,85,999,8,6,54568.5,14291
372,0,4,0,0,312043,169
372,5,9,0,0,348102.5,17
372,10,14,0,0,341491.5,22
372,15,19,1,0,318469.5,70
372,20,24,1,0,297260,90
372,25,29,1,0,287254,108
372,30,34,2,0,325888.5,142
372,35,39,4,0,391142.5,254
372,40,44,10,3,382301,404
372,45,49,20,4,351190,542
372,50,54,33,6,308166,783
372,55,59,45,10,283465.5,1118
372,60,64,53,12,251916.5,1659
372,65,69,53,14,216267,2326
372,70,74,45,15,191444,3588
372,75,79,36,13,126116,4923
372,80,84,19,10,87121,5546
372,85,999,17,11,76380.5,13387
376,0,4,0,0,891708,654
376,5,9,0,0,815193.5,51
376,10,14,0,0,724999,44
376,15,19,0,0,673593.5,110
376,20,24,2,0,618182,148
376,25,29,3,0,584915,157
376,30,34,3,1,580511,207
376,35,39,6,0,564559,302
376,40,44,8,0,540725.5,447
376,45,49,11,1,485534.5,737
376,50,54,14,1,400002.5,1052
376,55,59,17,4,374302.5,1659
376,60,64,24,8,348879,2696
376,65,69,28,9,328707.5,4163
376,70,74,26,9,262112,5768
376,75,79,23,8,154275,5718
376,80,84,23,8,129849.5,7768
376,85,999,43,18,129870.5,18167
380,0,4,0,0,2301651,1132
380,5,9,0,0,2659666,134
380,10,14,5,0,2838509,165
380,15,19,3,0,2872390,568
380,20,24,8,0,2959102.5,817
380,25,29,18,1,3152083.5,1051
380,30,34,29,3,3301454.5,1347
380,35,39,62,8,3613453,1901
380,40,44,122,21,4279742.5,3477
380,45,49,234,50,4767492.5,6599
380,50,54,355,87,4888810.5,11445
380,55,59,442,130,4462406.5,18931
380,60,64,464,144,3856191.5,26779
380,65,69,516,172,3469833.5,36195
380,70,74,655,239,3269888.5,59704
380,75,79,641,264,2678407,78528
380,80,84,622,311,2197124,121333
380,85,999,705,411,2159726,310263
384,0,4,0,0,4070611.5,69749
384,5,9,0,0,3699864.5,5852
384,10,14,8,4,3325745.5,4287
384,15,19,0,0,2919903,6410
384,20,24,3,2,2427067.5,8439
384,25,29,9,4,2011010,9000
384,30,34,4,2,1651721.5,9689
384,35,39,20,12,1530423,11392
384,40,44,25,16,1295992.5,13470
384,45,49,26,17,983510.5,13865
384,50,54,23,14,722082,14078
384,55,59,18,12,509935,13619
384,60,64,15,10,371887.5,13923
384,65,69,15,10,263109,14318
384,70,74,14,11,166579.5,12334
384,75,79,11,10,104087,10289
384,80,84,7,7,58556,8182
384,85,999,3,3,35465.5,8554
388,0,4,0,0,179325,444
388,5,9,0,0,199639,44
388,10,14,0,0,222455,52
388,15,19,0,0,232003.5,145
388,20,24,1,0,266106.5,246
388,25,29,0,0,264894,330
388,30,34,0,0,250256,406
388,35,39,2,0,222441,557
388,40,44,2,0,186887.5,720
388,45,49,1,0,176309,1026
388,50,54,4,1,166754.5,1523
388,55,59,2,0,143381,2038
388,60,64,2,1,110751,2640
388,65,69,3,2,73533.5,2746
388,70,74,4,3,53528,2948
388,75,79,4,3,36409,3432
388,80,84,2,1,17791,2703
388,85,999,5,4,11308.5,2901
392,0,4,0,0,4605260,2006
392,5,9,0,0,5161437.5,355
392,10,14,6,0,5418936,407
392,15,19,7,0,5804135,888
392,20,24,36,3,6053463.5,1632
392,25,29,41,7,6103250.5,1711
392,30,34,58,10,6675543.5,2407
392,35,39,114,22,7338696,3704
392,40,44,194,27,8751308.5,6373
392,45,49,354,56,9585456,12515
392,50,54,513,66,8382912.5,18430
392,55,59,684,96,7665850,25800
392,60,64,879,153,7413859,38257
392,65,69,1175,233,8669994.5,66859
392,70,74,1628,370,8804687.5,135250
392,75,79,1709,500,7302900.5,166231
392,80,84,1497,689,5530271.5,240562
392,85,999,2193,1614,6523714.5,851144
398,0,4,0,0,1972801.5,4102
398,5,9,0,0,1863263.5,311
398,10,14,0,0,1582069,425
398,15,19,0,0,1188050.5,674
398,20,24,1,0,1190725.5,1008
398,25,29,2,1,1458656,1644
398,30,34,10,5,1587135.5,2729
398,35,39,8,5,1329463.5,3864
398,40,44,17,12,1193584.5,5398
398,45,49,35,22,1096063.5,7746
398,50,54,57,34,999058.5,10588
398,55,59,98,54,1016827,14894
398,60,64,118,62,836273,23454
398,65,69,101,51,616586,25937
398,70,74,66,29,352424.5,33196
398,75,79,37,15,228227,15423
398,80,84,32,15,173054.5,26517
398,85,999,20,11,69994.5,18582
400,0,4,0,0,1191897.5,3504
400,5,9,0,0,1231324,294
400,10,14,0,0,1160759,252
400,15,19,0,0,1019346.5,428
400,20,24,0,0,1001498.5,562
400,25,29,2,0,945921,609
400,30,34,3,2,832764.5,651
400,35,39,6,3,727003.5,803
400,40,44,8,2,632914,1119
400,45,49,12,4,558276,1748
400,50,54,14,6,457233.5,2530
400,55,59,13,7,335223.5,3306
400,60,64,11,6,230917,3877
400,65,69,8,5,152049,4469
400,70,74,9,5,100609.5,4774
400,75,79,8,4,66084,4890
400,80,84,6,2,37362.5,4855
400,85,999,4,2,17500,4428
404,0,4,0,0,6846836.5,59914
404,5,9,0,0,6735768.5,6251
404,10,14,7,4,6560876,5659
404,15,19,0,0,5641041,9904
404,20,24,9,3,4738882,14441
404,25,29,6,3,4195587.5,18455
404,30,34,10,6,3785120,23533
404,35,39,35,14,3111193.5,27593
404,40,44,59,24,2474432,28923
404,45,49,62,28,1976240,29977
404,50,54,85,45,1543110.5,30832
404,55,59,96,51,1141254.5,30163
404,60,64,166,97,795965.5,29711
404,65,69,75,45,522037.5,26160
404,70,74,70,51,379615,23472
404,75,79,27,24,231184.5,18746
404,80,84,28,27,145705.5,16358
404,85,999,16,16,126600,27178
408,0,4,0,0,1689212,5435
408,5,9,0,0,1572787.5,1480
408,10,14,0,0,1659482,1108
408,15,19,0,0,1793928,2181
408,20,24,1,0,1941914.5,3387
408,25,29,4,0,1980222,3870
408,30,34,3,0,1837214.5,3971
408,35,39,8,1,1714863.5,4209
408,40,44,9,6,1659313,5131
408,45,49,22,9,2129480,8019
408,50,54,43,24,2046839,13763
408,55,59,45,22,1580990,14391
408,60,64,51,22,1349748,19353
408,65,69,36,14,806422.5,18615
408,70,74,34,17,832283,27881
408,75,79,33,23,633461,36979
408,80,84,28,24,362817.5,38041
408,85,999,20,13,164462.5,34076
410,0,4,0,0,1911448.5,869
410,5,9,0,0,2281802,129
410,10,14,2,0,2258146.5,179
410,15,19,2,0,2706475,417
410,20,24,7,1,3438146.5,923
410,25,29,13,2,3560075,1312
410,30,34,21,3,3304481.5,1656
410,35,39,28,8,4019207.5,2517
410,40,44,50,13,3877167.5,3836
410,45,49,88,17,4455576,6543
410,50,54,142,36,4270049,10455
410,55,59,200,52,4297638,14221
410,60,64,256,63,3619011,19677
410,65,69,250,61,2464443.5,23100
410,70,74,211,62,1894918,28165
410,75,79,181,73,1594648.5,42885
410,80,84,137,88,1052071,59209
410,85,999,109,100,798524.5,118586
414,0,4,0,0,295948,420
414,5,9,0,0,340137,30
414,10,14,0,0,289198.5,27
414,15,19,0,0,243655,38
414,20,24,0,0,227576,34
414,25,29,0,0,213244.5,24
414,30,34,1,1,387443.5,54
414,35,39,3,0,542046.5,177
414,40,44,6,1,549908,390
414,45,49,8,3,488854,742
414,50,54,10,4,334982,1053
414,55,59,10,4,226641.5,1290
414,60,64,11,6,144840,1595
414,65,69,6,2,81700.5,1673
414,70,74,6,3,36032,1363
414,75,79,2,1,22793.5,1237
414,80,84,2,1,11560.5,1251
414,85,999,0,0,4538.5,1003
417,0,4,0,0,813189,2679
417,5,9,0,0,753242.5,114
417,10,14,0,0,590223,141
417,15,19,0,0,508539,203
417,20,24,0,0,546570,387
417,25,29,0,0,588005,668
