"ISOcode","AgeStart","AgeEnd","Ni","Mi"
50,10,14,16191685.5,6213
50,15,19,16843468.5,12200
50,20,24,15740515,14456
50,25,29,14551720.5,14310
50,30,34,13390655.5,19445
50,35,39,12045792.5,22234
50,40,44,10425867,26650
50,45,49,9161647,35153
50,50,54,7486313.5,42244
50,55,59,6152197,51073
50,60,64,5096544,71789
50,65,69,3684887,81269
50,70,74,2402060,96382
50,75,79,1575539,102066
50,80,84,876000.5,90126
50,85,999,472001,89629
51,0,4,198062,426
51,5,9,202708,16
51,10,14,171937,18
51,15,19,159973.5,42
51,20,24,182816.5,71
51,25,29,257908.5,135
51,30,34,252568.5,210
51,35,39,201605.5,258
51,40,44,157286,346
51,45,49,147960.5,523
51,50,54,158476,884
51,55,59,206387,1859
51,60,64,183756.5,2694
51,65,69,128546,2948
51,70,74,71673.5,2621
51,75,79,51319,3289
51,80,84,54004.5,5113
51,85,999,33613,5918
52,0,4,15153,39
52,5,9,16045.5,0
52,10,14,18127,5
52,15,19,18828,10
52,20,24,18097.5,12
52,25,29,18976.5,16
52,30,34,18280.5,27
52,35,39,18936.5,33
52,40,44,18733.5,39
52,45,49,20019.5,71
52,50,54,19689.5,98
52,55,59,20122,133
52,60,64,18197,147
52,65,69,14352,217
52,70,74,10925,205
52,75,79,7526,314
52,80,84,4895.5,484
52,85,999,3275,644
56,0,4,612587,487
56,5,9,666072.5,46
56,10,14,663669.5,55
56,15,19,635320,144
56,20,24,672541.5,227
56,25,29,748455.5,305
56,30,34,745306.5,406
56,35,39,755017.5,579
56,40,44,736233.5,856
56,45,49,775156.5,1452
56,50,54,797920.5,2396
56,55,59,796121,3669
56,60,64,717803,5648
56,65,69,620186,7483
56,70,74,539917.5,10221
56,75,79,374599.5,11312
56,80,84,320995,16973
56,85,999,332665.5,46861
60,0,4,2939,1
60,5,9,3236.5,0
60,10,14,3349.5,0
60,15,19,3288.5,0
60,20,24,3146.5,0
60,25,29,2962,0
60,30,34,3637.5,1
60,35,39,4612.5,5
60,40,44,4640.5,5
60,45,49,4997.5,11
60,50,54,4969,17
60,55,59,5462.5,28
60,60,64,4842,38
60,65,69,3878,48
60,70,74,2972.5,60
60,75,79,2060,70
60,80,84,1450.5,90
60,85,999,1367,198
64,0,4,54713,289
64,5,9,64112.5,31
64,10,14,67691.5,28
64,15,19,72596.5,53
64,20,24,74843.5,78
64,25,29,83023,94
64,30,34,74844.5,100
64,35,39,61321.5,106
64,40,44,49046,124
64,45,49,38034,156
64,50,54,32943.5,214
64,55,59,26232.5,277
64,60,64,22392.5,378
64,65,69,16754,462
64,70,74,11888,550
64,75,79,8437,647
64,80,84,5099,655
64,85,999,3486.5,841
68,0,4,1269555,9956
68,5,9,1250583.5,1087
68,10,14,1214252.5,831
68,15,19,1156808.5,1498
68,20,24,1102747,1885
68,25,29,1040408,1851
68,30,34,923525.5,1925
68,35,39,786458,2175
68,40,44,677623,2651
68,45,49,575133,3365
68,50,54,480922,4291
68,55,59,399377,5432
68,60,64,312690.5,6695
68,65,69,230980.5,7834
68,70,74,170965,9438
68,75,79,105320,9336
68,80,84,53153.5,7377
68,85,999,26812,6337
70,0,4,159503,178
70,5,9,170793,10
70,10,14,171813,12
70,15,19,177718.5,20
70,20,24,213400.5,37
70,25,29,209150,44
70,30,34,236461,67
70,35,39,240877,110
70,40,44,234854,201
70,45,49,229568,398
70,50,54,242030,864
70,55,59,256451.5,1767
70,60,64,239011.5,3088
70,65,69,209444.5,4725
70,70,74,138138,5122
70,75,79,97494.5,6346
70,80,84,81267.5,8148
70,85,999,52736,10251
72,0,4,294844.5,2883
72,5,9,280350,270
72,10,14,259999.5,206
72,15,19,233361,328
72,20,24,220633.5,474
72,25,29,223336.5,619
72,30,34,218271.5,786
72,35,39,197199,949
72,40,44,155178,996
72,45,49,113669,988
72,50,54,91035,1092
72,55,59,71252.5,1170
72,60,64,53898,1289
72,65,69,37161,1300
72,70,74,22199,1147
72,75,79,14237,1091
72,80,84,8091.5,898
72,85,999,4985,935
76,0,4,14594015,43501
76,5,9,14796395.5,3899
76,10,14,15391348.5,3775
76,15,19,16349984,8326
76,20,24,17174678.5,15642
76,25,29,17097456.5,19692
76,30,34,17552085.5,25317
76,35,39,17215260.5,32261
76,40,44,15420001.5,40532
76,45,49,13748095.5,49731
76,50,54,12626508,67298
76,55,59,11429834.5,87630
76,60,64,9336478,111984
76,65,69,7262004,136503
76,70,74,5047779,156582
76,75,79,3493305,172725
76,80,84,2106852,190876
76,85,999,1140796.5,225162
84,0,4,38777,93
84,5,9,37225.5,6
84,10,14,38279.5,7
84,15,19,39426,14
84,20,24,38330,24
84,25,29,36038.5,40
84,30,34,31755,52
84,35,39,27174,58
84,40,44,23143,69
84,45,49,20376,92
84,50,54,16641.5,116
84,55,59,13686,156
84,60,64,10104.5,173
84,65,69,7124,180
84,70,74,4646.5,180
84,75,79,3027.5,168
84,80,84,1931.5,172
84,85,999,1409,229
90,0,4,99614.5,414
90,5,9,90396,63
90,10,14,78523,46
90,15,19,69086.5,70
90,20,24,60218.5,85
90,25,29,51342.5,80
90,30,34,45198.5,81
90,35,39,39936,92
90,40,44,34427,112
90,45,49,29820,149
90,50,54,23391,181
90,55,59,17374,210
90,60,64,12280,232
90,65,69,9165.5,282
90,70,74,6738,340
90,75,79,4132.5,341
90,80,84,2127.5,287
90,85,999,1222,305
92,0,4,1233,3
92,5,9,1577.5,0
92,10,14,2261,0
92,15,19,2035,0
92,20,24,2066.5,0
92,25,29,2052.5,0
92,30,34,2287,0
92,35,39,2809.5,2
92,40,44,2763.5,5
92,45,49,2687,6
92,50,54,2416.5,10
92,55,59,2174,15
92,60,64,1599,20
92,65,69,1123,22
92,70,74,782.5,28
92,75,79,422.5,26
92,80,84,190,19
92,85,999,130,29
96,0,4,33349.5,72
96,5,9,34323,8
96,10,14,32780,8
96,15,19,34592,23
96,20,24,34317,30
96,25,29,35399.5,32
96,30,34,39331.5,44
96,35,39,38609,58
96,40,44,35261,80
96,45,49,32277.5,117
96,50,54,27105,156
96,55,59,22010,200
96,60,64,16184,232
96,65,69,10383,234
96,70,74,5636,205
96,75,79,3438.5,210
96,80,84,1915,191
96,85,999,1137,219
100,0,4,320987,417
100,5,9,337857,50
100,10,14,332886.5,66
100,15,19,318987.5,158
100,20,24,304183,189
100,25,29,406964.5,285
100,30,34,480526,443
100,35,39,488929.5,797
100,40,44,544024,1316
100,45,49,516491,2241
100,50,54,472617.5,3166
100,55,59,492424.5,5342
100,60,64,487624,8099
100,65,69,467874,11084
100,70,74,417464.5,14035
100,75,79,288105.5,15303
100,80,84,214167,19879
100,85,999,160419,31932
104,0,4,4511518,42572
104,5,9,4430368,4942
104,10,14,4522615,4109
104,15,19,4622658.5,6863
104,20,24,4489440,9562
104,25,29,4399512.5,10150
104,30,34,4250490,11231
104,35,39,4074165.5,13500
104,40,44,3683019.5,16443
104,45,49,3342626.5,21299
104,50,54,2948942.5,27603
104,55,59,2461296,34344
104,60,64,1982784,42356
104,65,69,1463432,48719
104,70,74,895357,47792
104,75,79,537814.5,46594
104,80,84,287428,40276
104,85,999,136744.5,33078
108,0,4,2053874.5,24428
108,5,9,1955694,7343
108,10,14,1584231.5,3505
108,15,19,1175181.5,3424
108,20,24,926544.5,3695
108,25,29,876920,3832
108,30,34,829715,3971
108,35,39,709894,3834
108,40,44,495355.5,3267
108,45,49,349073.5,2769
108,50,54,257604.5,2793
108,55,59,201531.5,2919
108,60,64,169152,3680
108,65,69,131856.5,4416
108,70,74,78016.5,4163
108,75,79,47839,4031
108,80,84,22866,3059
108,85,999,9488,2134
112,0,4,532771,303
112,5,9,576874,37
112,10,14,516802,43
112,15,19,473174.5,102
112,20,24,459171,209
112,25,29,614624,397
112,30,34,791825.5,867
112,35,39,768463.5,1421
112,40,44,691064,2215
112,45,49,651124.5,3254
112,50,54,619521,4771
112,55,59,713731.5,8379
112,60,64,696117.5,12996
112,65,69,546473.5,15183
112,70,74,378605,15896
112,75,79,240380,15595
112,80,84,231496,22218
112,85,999,171752.5,30275
116,0,4,1646251,8835
116,5,9,1636304,1943
116,10,14,1567312,1332
116,15,19,1423895.5,2096
116,20,24,1314042,2754
116,25,29,1436092.5,3250
116,30,34,1424537.5,3511
116,35,39,1216006.5,3372
116,40,44,679485.5,2496
116,45,49,900755,4249
116,50,54,854107,6099
116,55,59,729976.5,7009
116,60,64,566042.5,8462
116,65,69,359943,8641
116,70,74,213206,8429
116,75,79,131661,8719
116,80,84,70960.5,7835
116,85,999,37168,7513
120,0,4,4193160.5,68745
120,5,9,3644803.5,6512
120,10,14,3198703.5,4190
120,15,19,2712479.5,5464
120,20,24,2328927,6965
120,25,29,2081514.5,7688
120,30,34,1783814,8096
120,35,39,1456222.5,8409
120,40,44,1138496,8359
120,45,49,904374,8589
120,50,54,705023.5,9068
120,55,59,532799.5,9277
120,60,64,390597.5,9948
120,65,69,277272,10385
120,70,74,200336,11294
120,75,79,128567,10818
120,80,84,68672.5,8718
120,85,999,36578,7935
124,0,4,1929478,1842
124,5,9,2037639,156
124,10,14,2030557,199
124,15,19,2107041.5,696
124,20,24,2465235.5,1288
124,25,29,2615139,1694
124,30,34,2602952,2011
124,35,39,2574338,2418
124,40,44,2419699,2926
124,45,49,2395577,4269
124,50,54,2506762,7076
124,55,59,2740617.5,12316
124,60,64,2508334.5,17439
124,65,69,2097665.5,22631
124,70,74,1705501.5,29160
124,75,79,1163689.5,32482
124,80,84,788281,38706
124,85,999,834077,106693
132,0,4,51615,151
132,5,9,53119,14
132,10,14,53728.5,15
132,15,19,53514.5,21
132,20,24,57664.5,40
132,25,29,58817.5,56
132,30,34,51937.5,67
132,35,39,42790,88
132,40,44,33010,91
132,45,49,27124.5,108
132,50,54,25465.5,150
132,55,59,21787.5,176
132,60,64,15865,175
132,65,69,9889,151
132,70,74,5761,154
132,75,79,5441.5,247
132,80,84,5272.5,493
132,85,999,4227.5,781
136,0,4,4116,6
136,5,9,4035,0
136,10,14,3123.5,0
136,15,19,3032,1
136,20,24,4025.5,5
136,25,29,5419,5
136,30,34,6160,6
136,35,39,6524,10
136,40,44,6415.5,16
136,45,49,6151,23
136,50,54,5352.5,31
136,55,59,4165.5,38
136,60,64,2818,40
136,65,69,1965.5,43
136,70,74,1328.5,46
136,75,79,785,45
136,80,84,440.5,42
136,85,999,277,53
140,0,4,930961,22770
140,5,9,847038,2137
140,10,14,745064.5,1409
140,15,19,635200,1910
140,20,24,490667,2337
140,25,29,348374,2178
140,30,34,260744.5,2038
140,35,39,202044.5,1984
140,40,44,155957.5,1859
140,45,49,141022,2048
140,50,54,127719.5,2348
140,55,59,109307,2583
140,60,64,88313,2941
140,65,69,62833,2902
140,70,74,34590,2174
140,75,79,17984,1557
140,80,84,8166,1014
140,85,999,3339,667
144,0,4,1620356,2325
144,5,9,1748449.5,268
144,10,14,1811674,317
144,15,19,1713011.5,630
144,20,24,1576191,1171
144,25,29,1514246.5,1299
144,30,34,1446913,1380
144,35,39,1607980,2358
144,40,44,1461955.5,3264
144,45,49,1339454,5111
144,50,54,1272869,6953
144,55,59,1221862.5,9628
144,60,64,1052480,13282
144,65,69,892152,19213
144,70,74,642732,22157
144,75,79,382435,20889
144,80,84,211924.5,19293
144,85,999,132978,23893
148,0,4,3063708.5,78602
148,5,9,2558461,18981
148,10,14,2109243,8428
148,15,19,1708886.5,8020
148,20,24,1414241,8783
148,25,29,1158258.5,7913
148,30,34,922230.5,6934
148,35,39,752600.5,6401
148,40,44,651410,6499
148,45,49,533612,6153
148,50,54,404959.5,5994
148,55,59,303787.5,5937
148,60,64,217290.5,6154
148,65,69,148562.5,6322
148,70,74,89145.5,5958
148,75,79,53443.5,5480
148,80,84,25834.5,4086
148,85,999,11191,2939
152,0,4,1167620,1682
152,5,9,1228895.5,148
152,10,14,1187946.5,192
152,15,19,1259265.5,548
152,20,24,1463574.5,893
152,25,29,1603156,1117
152,30,34,1531998.5,1326
152,35,39,1401753,1614
152,40,44,1325776.5,2194
152,45,49,1276065,3127
152,50,54,1220141,4472
152,55,59,1108488.5,6084
152,60,64,956190,8169
152,65,69,780434,10722
152,70,74,572634.5,12328
152,75,79,395845.5,13866
152,80,84,277681,16607
152,85,999,282020,35007
156,0,4,85553391,121015
156,5,9,90280871,24683
156,10,14,83819593.5,27519
156,15,19,79582517.5,33056
156,20,24,84175834,50046
156,25,29,106790559.5,80460
156,30,34,118556456.5,97507
156,35,39,102242893.5,99064
156,40,44,94861435,149396
156,45,49,121460377,294618
156,50,54,117373200,477998
156,55,59,87233380,505087
156,60,64,78995382,840381
156,65,69,68858848,1132023
156,70,74,42880446,1200120
156,75,79,27916257,1293467
156,80,84,18501237,1517340
156,85,999,12781352.5,2119462
158,0,4,1028319,870
158,5,9,1030166,104
158,10,14,1012430.5,123
158,15,19,1268487,467
158,20,24,1590875.5,731
158,25,29,1655418,777
158,30,34,1752604,1278
158,35,39,2040657.5,2311
158,40,44,1986241,3731
158,45,49,1760849,5273
158,50,54,1831356,7934
158,55,59,1770592,10653
158,60,64,1613407.5,13440
158,65,69,1273205.5,15157
158,70,74,799355.5,15688
158,75,79,610749.5,20083
158,80,84,399841.5,24379
158,85,999,353182.5,47087
170,0,4,3662533.5,10041
170,5,9,3688616,1126
170,10,14,3854721,1314
170,15,19,4193309,4454
170,20,24,4417169.5,7174
170,25,29,4398950,7138
170,30,34,4092636.5,7004
170,35,39,3743585.5,6979
170,40,44,3318269.5,7085
170,45,49,3022142.5,8464
170,50,54,2941164.5,11526
170,55,59,2636046,15790
170,60,64,2100878.5,20377
170,65,69,1581704,23118
170,70,74,1102760,25872
170,75,79,730367.5,27147
170,80,84,433733,33171
170,85,999,268820,52722
174,0,4,112127.5,1498
174,5,9,103702.5,139
174,10,14,90185.5,91
174,15,19,80034,147
174,20,24,72843.5,173
174,25,29,62500,154
174,30,34,54310,154
174,35,39,46111.5,168
174,40,44,37623,189
174,45,49,31792,230
174,50,54,27434,291
174,55,59,22226.5,349
174,60,64,15921,384
174,65,69,13656.5,515
174,70,74,9063.5,545
174,75,79,6964.5,677
174,80,84,3046.5,450
174,85,999,1444,349
175,0,4,51408,54
175,5,9,42441.5,6
175,10,14,37920.5,6
175,15,19,27982,14
175,20,24,19816,15
175,25,29,22208,19
175,30,34,19411.5,20
175,35,39,16963.5,25
175,40,44,14819.5,33
175,45,49,12383.5,43
175,50,54,9213.5,50
175,55,59,6867,55
175,60,64,4844.5,60
175,65,69,3543,65
175,70,74,2120,61
175,75,79,1245,57
175,80,84,755,60
175,85,999,547,87
178,0,4,840136.5,9095
178,5,9,814400.5,1218
178,10,14,678969.5,800
178,15,19,548255.5,1017
178,20,24,458803.5,1259
178,25,29,407896.5,1434
178,30,34,382280.5,1710
178,35,39,337606.5,1972
178,40,44,293972,2230
178,45,49,236481.5,2373
178,50,54,188475.5,2564
178,55,59,139845.5,2585
178,60,64,97821.5,2600
178,65,69,63146,2489
178,70,74,40276,2445
178,75,79,23610,2200
178,80,84,12637,1772
178,85,999,6118.5,1417
180,0,4,16703221.5,314784
180,5,9,13805551.5,54437
180,10,14,11241701.5,25696
180,15,19,9282673.5,27938
180,20,24,7923890,32549
180,25,29,6485734.5,29193
180,30,34,5368043,26443
180,35,39,4247690,23618
180,40,44,3387100.5,22939
180,45,49,2907017,23572
180,50,54,2421323,26731
180,55,59,1923948.5,28260
180,60,64,1493968,32875
180,65,69,1103576.5,37544
180,70,74,801360,43343
180,75,79,484022,41246
180,80,84,229554.5,31016
180,85,999,96515,22106
184,0,4,1437.5,2
184,5,9,1400,0
184,10,14,1325.5,0
184,15,19,1331,0
184,20,24,1196.5,0
184,25,29,1141.5,0
184,30,34,1040.5,0
184,35,39,996.5,0
184,40,44,1028,4
184,45,49,1150,5
184,50,54,1236.5,8
184,55,59,1128.5,10
184,60,64,886.5,13
184,65,69,708,16
184,70,74,476.5,16
184,75,79,334,19
184,80,84,190,18
184,85,999,103,18
188,0,4,345463,542
188,5,9,364936,34
188,10,14,369791.5,41
188,15,19,380144.5,89
188,20,24,405079.5,167
188,25,29,423221,218
188,30,34,427318.5,293
188,35,39,391740.5,382
188,40,44,344019,520
188,45,49,310738,732
188,50,54,304794,1133
188,55,59,284635.5,1617
188,60,64,230019.5,2176
188,65,69,175972.5,2608
188,70,74,133192.5,2896
188,75,79,92186,3272
188,80,84,59846,4158
188,85,999,41434,6903
191,0,4,184859.5,170
191,5,9,201043,14
191,10,14,202041,11
191,15,19,203136.5,26
191,20,24,242384,51
191,25,29,242787.5,64
191,30,34,264260,93
191,35,39,285771,163
191,40,44,279044.5,297
191,45,49,268425,528
191,50,54,285789,1064
191,55,59,297021.5,1951
191,60,64,301575,3474
191,65,69,269614.5,5115
191,70,74,201977,5761
191,75,79,168881.5,8211
191,80,84,132223.5,10692
191,85,999,98917.5,16766
192,0,4,585875,589
192,5,9,629805,130
192,10,14,591381.5,120
192,15,19,683331.5,296
192,20,24,704142.5,415
192,25,29,773455,511
192,30,34,796697,641
192,35,39,655799.5,828
192,40,44,720773,1463
192,45,49,974417.5,2957
192,50,54,1004599.5,4975
192,55,59,869724.5,6883
192,60,64,596785.5,8167
192,65,69,536419.5,10658
192,70,74,447037,13420
192,75,79,338336,15851
192,80,84,215054,15251
192,85,999,193063,28482
196,0,4,67350.5,38
196,5,9,66914,5
196,10,14,62628,5
196,15,19,64056.5,7
196,20,24,75978,14
196,25,29,100796.5,21
196,30,34,117231.5,34
196,35,39,109416.5,53
196,40,44,93491.5,76
196,45,49,83902.5,126
196,50,54,78936.5,216
196,55,59,73071,348
196,60,64,64828.5,515
196,65,69,53804,739
196,70,74,44749.5,978
196,75,79,32997.5,1206
196,80,84,21710,1401
196,85,999,16974,2528
203,0,4,557142,340
203,5,9,562262.5,52
203,10,14,552138,60
203,15,19,473578.5,148
203,20,24,495159,246
203,25,29,652382.5,333
203,30,34,699601,440
203,35,39,759081,687
203,40,44,916164,1238
203,45,49,795039.5,1794
203,50,54,686076.5,2650
203,55,59,632615,3919
203,60,64,667194,7195
203,65,69,676790.5,11165
203,70,74,590430.5,15118
203,75,79,388821.5,15842
203,80,84,228813.5,16056
203,85,999,203581.5,34401
204,0,4,2050580,40155
204,5,9,1722200,6502
204,10,14,1492093,3247
204,15,19,1277555,3680
204,20,24,1109362,4313
204,25,29,947959.5,4044
204,30,34,798854.5,3748
204,35,39,665282,3534
204,40,44,535186.5,3471
204,45,49,444191,3457
204,50,54,364923,3905
204,55,59,288068,4112
204,60,64,214370.5,4614
204,65,69,153596,5124
204,70,74,107214,5734
204,75,79,69625,5858
204,80,84,33522,4492
204,85,999,15862,3683
208,0,4,303398.5,205
208,5,9,308065,21
208,10,14,338451.5,26
208,15,19,344249,73
208,20,24,381614.5,110
208,25,29,391864.5,129
208,30,34,350025.5,149
208,35,39,328798.5,213
208,40,44,367350.5,319
208,45,49,390958,630
208,50,54,417515.5,1217
208,55,59,382732.5,1841
208,60,64,343122,2959
208,65,69,320050.5,4396
208,70,74,326583,6496
208,75,79,232253,7645
208,80,84,145288,8636
208,85,999,123558,18893
212,0,4,4552,13
212,5,9,4714.5,0
212,10,14,5292,0
212,15,19,5856.5,5
212,20,24,6375,5
212,25,29,6493,5
212,30,34,5479,6
212,35,39,4921,10
212,40,44,4184.5,11
212,45,49,4912,21
212,50,54,4835.5,31
212,55,59,4068.5,41
212,60,64,3204.5,52
212,65,69,2286.5,57
212,70,74,1714,68
212,75,79,1232.5,78
212,80,84,798.5,84
212,85,999,508.5,103
214,0,4,1027745,7244
214,5,9,1027228.5,186
214,10,14,980730,156
214,15,19,981719,800
214,20,24,956841.5,1437
214,25,29,920673.5,1533
214,30,34,828529.5,1626
214,35,39,755216.5,1792
214,40,44,677311,2084
214,45,49,598451.5,2660
214,50,54,538538.5,3541
214,55,59,475306.5,4368
214,60,64,377952,5002
214,65,69,269989,5561
214,70,74,183272.5,5849
214,75,79,124201,5972
214,80,84,88677.5,6403
214,85,999,69499.5,9218
218,0,4,1500420.5,4041
218,5,9,1595597.5,533
218,10,14,1574156,573
218,15,19,1565221.5,1380
218,20,24,1562583.5,2120
218,25,29,1496129.5,2294
218,30,34,1389612,2314
218,35,39,1236577.5,2348
218,40,44,1077542,2510
218,45,49,947811.5,2880
218,50,54,830946.5,3551
218,55,59,702983.5,4699
218,60,64,579011.5,5671
218,65,69,465451,6927
218,70,74,333386,8109
218,75,79,234188,8618
218,80,84,144208,9563
218,85,999,107914.5,16898
222,0,4,529350,1388
222,5,9,563013.5,185
222,10,14,566741.5,208
222,15,19,632623.5,717
222,20,24,666442.5,1183
222,25,29,567515,1207
222,30,34,435191,1158
222,35,39,385270,1384
222,40,44,367243.5,1718
222,45,49,329105.5,1937
222,50,54,290607.5,2357
222,55,59,241523,2650
222,60,64,201643,3059
222,65,69,166922.5,3513
222,70,74,129932.5,4168
222,75,79,96874,5464
222,80,84,61286,5669
222,85,999,48932.5,9032
226,0,4,224826.5,3961
226,5,9,205418.5,338
226,10,14,173475.5,211
226,15,19,123560,232
226,20,24,128038.5,340
226,25,29,138730.5,439
226,30,34,135769.5,528
226,35,39,104354,522
226,40,44,81025,531
226,45,49,65613.5,571
226,50,54,52189.5,634
226,55,59,42945.5,716
226,60,64,28030.5,697
226,65,69,22059,825
226,70,74,12002.5,710
226,75,79,8168.5,751
226,80,84,4102,583
226,85,999,2721.5,676
231,0,4,16943408,187561
231,5,9,15190256,35646
231,10,14,14297087.5,21070
231,15,19,12897729.5,27658
231,20,24,11232764,33636
231,25,29,9498991.5,30938
231,30,34,7711882,27317
231,35,39,5986467,23914
231,40,44,4915943,24742
231,45,49,4012576,24929
231,50,54,3326793.5,29557
