IndicatorId,IndicatorName,IndicatorShortName,Source,SourceYear,Author,LocationId,Location,Iso2,Iso3,TimeId,Time,VariantId,Variant,SexId,Sex,AgeId,AgeStart,AgeEnd,Age,CategoryId,Category,EstimateTypeId,EstimateType,EstimateMethodId,EstimateMethod,Value
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",4,"Afghanistan","AF","AFG",73,"2022",4,"Median",3,"Both sexes",74,90,94,"90-94",0,"Not applicable",1,"Model-based Estimates",3,"Projection",4502
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",4,"Afghanistan","AF","AFG",73,"2022",4,"Median",3,"Both sexes",70,95,99,"95-99",0,"Not applicable",1,"Model-based Estimates",3,"Projection",432.5
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",4,"Afghanistan","AF","AFG",73,"2022",4,"Median",3,"Both sexes",59,100,null,"100+",0,"Not applicable",1,"Model-based Estimates",3,"Projection",18
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",8,"Albania","AL","ALB",73,"2022",4,"Median",3,"Both sexes",7,0,4,"0-4",0,"Not applicable",1,"Model-based Estimates",3,"Projection",148287
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",8,"Albania","AL","ALB",73,"2022",4,"Median",3,"Both sexes",71,5,9,"5-9",0,"Not applicable",1,"Model-based Estimates",3,"Projection",172627.5
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",8,"Albania","AL","ALB",73,"2022",4,"Median",3,"Both sexes",76,10,14,"10-14",0,"Not applicable",1,"Model-based Estimates",3,"Projection",166069.5
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",8,"Albania","AL","ALB",73,"2022",4,"Median",3,"Both sexes",67,15,19,"15-19",0,"Not applicable",1,"Model-based Estimates",3,"Projection",176824
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",8,"Albania","AL","ALB",73,"2022",4,"Median",3,"Both sexes",75,20,24,"20-24",0,"Not applicable",1,"Model-based Estimates",3,"Projection",208455.5
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",8,"Albania","AL","ALB",73,"2022",4,"Median",3,"Both sexes",57,25,29,"25-29",0,"Not applicable",1,"Model-based Estimates",3,"Projection",238788.5
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",8,"Albania","AL","ALB",73,"2022",4,"Median",3,"Both sexes",62,30,34,"30-34",0,"Not applicable",1,"Model-based Estimates",3,"Projection",226264.5
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",8,"Albania","AL","ALB",73,"2022",4,"Median",3,"Both sexes",63,35,39,"35-39",0,"Not applicable",1,"Model-based Estimates",3,"Projection",184629.5
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",8,"Albania","AL","ALB",73,"2022",4,"Median",3,"Both sexes",64,40,44,"40-44",0,"Not applicable",1,"Model-based Estimates",3,"Projection",156123
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",8,"Albania","AL","ALB",73,"2022",4,"Median",3,"Both sexes",69,45,49,"45-49",0,"Not applicable",1,"Model-based Estimates",3,"Projection",157854.5
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",8,"Albania","AL","ALB",73,"2022",4,"Median",3,"Both sexes",66,50,54,"50-54",0,"Not applicable",1,"Model-based Estimates",3,"Projection",175771
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",8,"Albania","AL","ALB",73,"2022",4,"Median",3,"Both sexes",68,55,59,"55-59",0,"Not applicable",1,"Model-based Estimates",3,"Projection",183880
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",8,"Albania","AL","ALB",73,"2022",4,"Median",3,"Both sexes",60,60,64,"60-64",0,"Not applicable",1,"Model-based Estimates",3,"Projection",185940.5
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",8,"Albania","AL","ALB",73,"2022",4,"Median",3,"Both sexes",72,65,69,"65-69",0,"Not applicable",1,"Model-based Estimates",3,"Projection",152983.5
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",8,"Albania","AL","ALB",73,"2022",4,"Median",3,"Both sexes",73,70,74,"70-74",0,"Not applicable",1,"Model-based Estimates",3,"Projection",114180
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",8,"Albania","AL","ALB",73,"2022",4,"Median",3,"Both sexes",58,75,79,"75-79",0,"Not applicable",1,"Model-based Estimates",3,"Projection",79696.5
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",8,"Albania","AL","ALB",73,"2022",4,"Median",3,"Both sexes",61,80,84,"80-84",0,"Not applicable",1,"Model-based Estimates",3,"Projection",58955.5
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",8,"Albania","AL","ALB",73,"2022",4,"Median",3,"Both sexes",65,85,89,"85-89",0,"Not applicable",1,"Model-based Estimates",3,"Projection",29095
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",8,"Albania","AL","ALB",73,"2022",4,"Median",3,"Both sexes",74,90,94,"90-94",0,"Not applicable",1,"Model-based Estimates",3,"Projection",9295
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",8,"Albania","AL","ALB",73,"2022",4,"Median",3,"Both sexes",70,95,99,"95-99",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1696.5
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",8,"Albania","AL","ALB",73,"2022",4,"Median",3,"Both sexes",59,100,null,"100+",0,"Not applicable",1,"Model-based Estimates",3,"Projection",191
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",12,"Algeria","DZ","DZA",73,"2022",4,"Median",3,"Both sexes",7,0,4,"0-4",0,"Not applicable",1,"Model-based Estimates",3,"Projection",4862517
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",12,"Algeria","DZ","DZA",73,"2022",4,"Median",3,"Both sexes",71,5,9,"5-9",0,"Not applicable",1,"Model-based Estimates",3,"Projection",4941797.5
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",12,"Algeria","DZ","DZA",73,"2022",4,"Median",3,"Both sexes",76,10,14,"10-14",0,"Not applicable",1,"Model-based Estimates",3,"Projection",4221454.5
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",12,"Algeria","DZ","DZA",73,"2022",4,"Median",3,"Both sexes",67,15,19,"15-19",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3281901
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",12,"Algeria","DZ","DZA",73,"2022",4,"Median",3,"Both sexes",75,20,24,"20-24",0,"Not applicable",1,"Model-based Estimates",3,"Projection",2846322
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",12,"Algeria","DZ","DZA",73,"2022",4,"Median",3,"Both sexes",57,25,29,"25-29",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3286152.5
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",12,"Algeria","DZ","DZA",73,"2022",4,"Median",3,"Both sexes",62,30,34,"30-34",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3617857
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",12,"Algeria","DZ","DZA",73,"2022",4,"Median",3,"Both sexes",63,35,39,"35-39",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3714473.5
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",12,"Algeria","DZ","DZA",73,"2022",4,"Median",3,"Both sexes",64,40,44,"40-44",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3368926.5
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",12,"Algeria","DZ","DZA",73,"2022",4,"Median",3,"Both sexes",69,45,49,"45-49",0,"Not applicable",1,"Model-based Estimates",3,"Projection",2766843.5
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",12,"Algeria","DZ","DZA",73,"2022",4,"Median",3,"Both sexes",66,50,54,"50-54",0,"Not applicable",1,"Model-based Estimates",3,"Projection",2355453
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",12,"Algeria","DZ","DZA",73,"2022",4,"Median",3,"Both sexes",68,55,59,"55-59",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1923705
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",12,"Algeria","DZ","DZA",73,"2022",4,"Median",3,"Both sexes",60,60,64,"60-64",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1476317
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",12,"Algeria","DZ","DZA",73,"2022",4,"Median",3,"Both sexes",72,65,69,"65-69",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1146838.5
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",12,"Algeria","DZ","DZA",73,"2022",4,"Median",3,"Both sexes",73,70,74,"70-74",0,"Not applicable",1,"Model-based Estimates",3,"Projection",786213.5
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",12,"Algeria","DZ","DZA",73,"2022",4,"Median",3,"Both sexes",58,75,79,"75-79",0,"Not applicable",1,"Model-based Estimates",3,"Projection",439422
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",12,"Algeria","DZ","DZA",73,"2022",4,"Median",3,"Both sexes",61,80,84,"80-84",0,"Not applicable",1,"Model-based Estimates",3,"Projection",276146.5
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",12,"Algeria","DZ","DZA",73,"2022",4,"Median",3,"Both sexes",65,85,89,"85-89",0,"Not applicable",1,"Model-based Estimates",3,"Projection",125302.5
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",12,"Algeria","DZ","DZA",73,"2022",4,"Median",3,"Both sexes",74,90,94,"90-94",0,"Not applicable",1,"Model-based Estimates",3,"Projection",34649.5
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",12,"Algeria","DZ","DZA",73,"2022",4,"Median",3,"Both sexes",70,95,99,"95-99",0,"Not applicable",1,"Model-based Estimates",3,"Projection",4735.5
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",12,"Algeria","DZ","DZA",73,"2022",4,"Median",3,"Both sexes",59,100,null,"100+",0,"Not applicable",1,"Model-based Estimates",3,"Projection",361.5
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",73,"2022",4,"Median",3,"Both sexes",7,0,4,"0-4",0,"Not applicable",1,"Model-based Estimates",3,"Projection",4072
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",73,"2022",4,"Median",3,"Both sexes",71,5,9,"5-9",0,"Not applicable",1,"Model-based Estimates",3,"Projection",4605
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",73,"2022",4,"Median",3,"Both sexes",76,10,14,"10-14",0,"Not applicable",1,"Model-based Estimates",3,"Projection",4890.5
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",73,"2022",4,"Median",3,"Both sexes",67,15,19,"15-19",0,"Not applicable",1,"Model-based Estimates",3,"Projection",4865.5
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",73,"2022",4,"Median",3,"Both sexes",75,20,24,"20-24",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3511
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",73,"2022",4,"Median",3,"Both sexes",57,25,29,"25-29",0,"Not applicable",1,"Model-based Estimates",3,"Projection",2905
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",73,"2022",4,"Median",3,"Both sexes",62,30,34,"30-34",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3131.5
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",73,"2022",4,"Median",3,"Both sexes",63,35,39,"35-39",0,"Not applicable",1,"Model-based Estimates",3,"Projection",2901
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",73,"2022",4,"Median",3,"Both sexes",64,40,44,"40-44",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3032.5
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",73,"2022",4,"Median",3,"Both sexes",69,45,49,"45-49",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3107.5
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",73,"2022",4,"Median",3,"Both sexes",66,50,54,"50-54",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3028
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",73,"2022",4,"Median",3,"Both sexes",68,55,59,"55-59",0,"Not applicable",1,"Model-based Estimates",3,"Projection",2742
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",73,"2022",4,"Median",3,"Both sexes",60,60,64,"60-64",0,"Not applicable",1,"Model-based Estimates",3,"Projection",2116
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",73,"2022",4,"Median",3,"Both sexes",72,65,69,"65-69",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1483.5
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",73,"2022",4,"Median",3,"Both sexes",73,70,74,"70-74",0,"Not applicable",1,"Model-based Estimates",3,"Projection",964
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",73,"2022",4,"Median",3,"Both sexes",58,75,79,"75-79",0,"Not applicable",1,"Model-based Estimates",3,"Projection",543.5
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",73,"2022",4,"Median",3,"Both sexes",61,80,84,"80-84",0,"Not applicable",1,"Model-based Estimates",3,"Projection",280
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",73,"2022",4,"Median",3,"Both sexes",65,85,89,"85-89",0,"Not applicable",1,"Model-based Estimates",3,"Projection",124.5
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",73,"2022",4,"Median",3,"Both sexes",74,90,94,"90-94",0,"Not applicable",1,"Model-based Estimates",3,"Projection",33
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",73,"2022",4,"Median",3,"Both sexes",70,95,99,"95-99",0,"Not applicable",1,"Model-based Estimates",3,"Projection",5.5
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",73,"2022",4,"Median",3,"Both sexes",59,100,null,"100+",0,"Not applicable",1,"Model-based Estimates",3,"Projection",0
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",20,"Andorra","AD","AND",73,"2022",4,"Median",3,"Both sexes",7,0,4,"0-4",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2396.5
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",20,"Andorra","AD","AND",73,"2022",4,"Median",3,"Both sexes",71,5,9,"5-9",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3480.5
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",20,"Andorra","AD","AND",73,"2022",4,"Median",3,"Both sexes",76,10,14,"10-14",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",4210.5
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",20,"Andorra","AD","AND",73,"2022",4,"Median",3,"Both sexes",67,15,19,"15-19",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",4117.5
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",20,"Andorra","AD","AND",73,"2022",4,"Median",3,"Both sexes",75,20,24,"20-24",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",4542
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",20,"Andorra","AD","AND",73,"2022",4,"Median",3,"Both sexes",57,25,29,"25-29",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",4829.5
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",20,"Andorra","AD","AND",73,"2022",4,"Median",3,"Both sexes",62,30,34,"30-34",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",5432.5
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",20,"Andorra","AD","AND",73,"2022",4,"Median",3,"Both sexes",63,35,39,"35-39",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",5728
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",20,"Andorra","AD","AND",73,"2022",4,"Median",3,"Both sexes",64,40,44,"40-44",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",6772
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",20,"Andorra","AD","AND",73,"2022",4,"Median",3,"Both sexes",69,45,49,"45-49",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",7410.5
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",20,"Andorra","AD","AND",73,"2022",4,"Median",3,"Both sexes",66,50,54,"50-54",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",7003
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",20,"Andorra","AD","AND",73,"2022",4,"Median",3,"Both sexes",68,55,59,"55-59",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",6533.5
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",20,"Andorra","AD","AND",73,"2022",4,"Median",3,"Both sexes",60,60,64,"60-64",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",5318
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",20,"Andorra","AD","AND",73,"2022",4,"Median",3,"Both sexes",72,65,69,"65-69",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3894.5
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",20,"Andorra","AD","AND",73,"2022",4,"Median",3,"Both sexes",73,70,74,"70-74",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2971
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",20,"Andorra","AD","AND",73,"2022",4,"Median",3,"Both sexes",58,75,79,"75-79",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2222
46,"Population by 5-year age groups and sex","Annual population by 5-year age groups and by sex","World Population Prospects",2024,"United Nations Population Division",20,"Andorra","AD","AND",73,"2022",4,"Median",3,"Both sexes",61,80,84,"80-84",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1326
