"ISOcode","AgeStart","AgeEnd","Ni","Mi"
231,50,54,3747677.5,31579
231,55,59,3054275.5,34397
231,60,64,2298807.5,39890
231,65,69,1590372.5,43937
231,70,74,1105955.5,49694
231,75,79,720113.5,52262
231,80,84,347508.5,41200
231,85,999,153577,32070
232,0,4,455141.5,3530
232,5,9,440788,783
232,10,14,440609.5,512
232,15,19,413263.5,753
232,20,24,339573.5,872
232,25,29,269408,753
232,30,34,200841,617
232,35,39,159134,565
232,40,44,143084.5,673
232,45,49,129067,767
232,50,54,112490.5,981
232,55,59,92952.5,1077
232,60,64,72759,1292
232,65,69,52449.5,1475
232,70,74,39004.5,1771
232,75,79,28086,2056
232,80,84,14568,1739
232,85,999,6226.5,1330
233,0,4,69240.5,30
233,5,9,72117,7
233,10,14,77805,13
233,15,19,69925.5,24
233,20,24,63862.5,41
233,25,29,72679.5,41
233,30,34,99394,94
233,35,39,100423.5,164
233,40,44,93395,221
233,45,49,92229.5,315
233,50,54,89897.5,453
233,55,59,83451.5,663
233,60,64,87146,1067
233,65,69,79882.5,1452
233,70,74,69535.5,1837
233,75,79,46213,1765
233,80,84,43737,2957
233,85,999,39156.5,5939
234,0,4,3631.5,5
234,5,9,3750.5,0
234,10,14,3655,0
234,15,19,3768.5,1
234,20,24,3291.5,1
234,25,29,2958,1
234,30,34,3606,1
234,35,39,3242,2
234,40,44,3273.5,3
234,45,49,3356.5,6
234,50,54,3343.5,10
234,55,59,3452.5,17
234,60,64,3072,27
234,65,69,2723,41
234,70,74,2540.5,68
234,75,79,1929,92
234,80,84,1254.5,105
234,85,999,1163,235
238,0,4,175,0
238,5,9,190.5,0
238,10,14,195.5,0
238,15,19,166,0
238,20,24,164,0
238,25,29,204.5,0
238,30,34,266.5,0
238,35,39,264,0
238,40,44,311,0
238,45,49,325,1
238,50,54,329,1
238,55,59,287,2
238,60,64,217.5,2
238,65,69,121,2
238,70,74,82.5,2
238,75,79,76,4
238,80,84,69,6
238,85,999,46,8
242,0,4,83818.5,472
242,5,9,86779.5,35
242,10,14,84103.5,33
242,15,19,79674,50
242,20,24,73633,68
242,25,29,74120,83
242,30,34,71912,107
242,35,39,69448.5,166
242,40,44,63253.5,248
242,45,49,50334.5,364
242,50,54,46185,590
242,55,59,43678.5,850
242,60,64,35392,1130
242,65,69,24667.5,1139
242,70,74,15936.5,1072
242,75,79,9716.5,942
242,80,84,4721,689
242,85,999,2048,512
246,0,4,240999,136
246,5,9,290576.5,48
246,10,14,316124.5,33
246,15,19,305785.5,122
246,20,24,304577,176
246,25,29,345892.5,148
246,30,34,365806.5,221
246,35,39,363953.5,266
246,40,44,354106.5,409
246,45,49,331211,532
246,50,54,333095.5,1064
246,55,59,366958,1856
246,60,64,356533.5,2771
246,65,69,354121,4176
246,70,74,347982.5,7092
246,75,79,261162,7536
246,80,84,171428,10013
246,85,999,158986,26409
250,0,4,3418480.5,3078
250,5,9,3806780.5,324
250,10,14,4062720,335
250,15,19,4084770,1015
250,20,24,4010343.5,1768
250,25,29,3707208.5,1821
250,30,34,3909931.5,2490
250,35,39,3977662,3745
250,40,44,4162128,5459
250,45,49,4203534.5,8546
250,50,54,4339649.5,14585
250,55,59,4306163.5,20336
250,60,64,4119683.5,30279
250,65,69,3859940,42095
250,70,74,3659763,61837
250,75,79,2589875.5,67818
250,80,84,1770103.5,76274
250,85,999,2288671,316992
254,0,4,32410,83
254,5,9,30496.5,0
254,10,14,30868,5
254,15,19,28580.5,12
254,20,24,22093,8
254,25,29,19280,26
254,30,34,20361,17
254,35,39,20435.5,24
254,40,44,18520.5,46
254,45,49,16324.5,49
254,50,54,15301.5,61
254,55,59,13281,68
254,60,64,10560.5,97
254,65,69,7561,122
254,70,74,5365.5,165
254,75,79,3442.5,197
254,80,84,1964.5,189
254,85,999,1460,282
258,0,4,15722.5,20
258,5,9,19457.5,2
258,10,14,21776,2
258,15,19,21565.5,3
258,20,24,20508,5
258,25,29,18671,4
258,30,34,21763.5,6
258,35,39,22212.5,8
258,40,44,20176.5,11
258,45,49,19352.5,19
258,50,54,19286,32
258,55,59,17500.5,51
258,60,64,13864,67
258,65,69,11010.5,97
258,70,74,7240,116
258,75,79,5080,146
258,80,84,3067.5,162
258,85,999,2124,239
262,0,4,114432.5,1240
262,5,9,113230.5,275
262,10,14,113731.5,173
262,15,19,116822,259
262,20,24,108634,332
262,25,29,97089,323
262,30,34,87821.5,319
262,35,39,77472,317
262,40,44,71024.5,366
262,45,49,63417.5,402
262,50,54,51791,467
262,55,59,39647.5,479
262,60,64,29365,543
262,65,69,20915,610
262,70,74,15400,729
262,75,79,9572,727
262,80,84,4657,573
262,85,999,2073.5,444
266,0,4,329181.5,2648
266,5,9,300719,250
266,10,14,263978,175
266,15,19,221651.5,254
266,20,24,197421.5,331
266,25,29,191072,392
266,30,34,189613,495
266,35,39,172755.5,620
266,40,44,144480.5,729
266,45,49,114190.5,818
266,50,54,88432,914
266,55,59,68110.5,993
266,60,64,51636,1118
266,65,69,37958.5,1217
266,70,74,26754.5,1287
266,75,79,17153,1249
266,80,84,9692.5,1097
266,85,999,5947,1260
268,0,4,252515,425
268,5,9,289273,42
268,10,14,262599.5,48
268,15,19,214060,96
268,20,24,212314.5,171
268,25,29,233531,210
268,30,34,282709,335
268,35,39,279382,499
268,40,44,251000.5,776
268,45,49,237675,1142
268,50,54,227634,1644
268,55,59,237840,2658
268,60,64,241734,3916
268,65,69,196550,4780
268,70,74,153615,5786
268,75,79,82923,4798
268,80,84,81143,8455
268,85,999,58285,10557
270,0,4,379502.5,3660
270,5,9,370277.5,979
270,10,14,336034,542
270,15,19,286528,661
270,20,24,246819.5,784
270,25,29,218761.5,769
270,30,34,181481,711
270,35,39,142230,645
270,40,44,107375.5,621
270,45,49,87860,632
270,50,54,80889,823
270,55,59,70031.5,943
270,60,64,52491.5,1064
270,65,69,33845,1069
270,70,74,19949,1009
270,75,79,13265,1075
270,80,84,6242,816
270,85,999,2887.5,688
275,0,4,722295.5,2116
275,5,9,702289,180
275,10,14,628022,131
275,15,19,539627.5,214
275,20,24,477590,272
275,25,29,454457,276
275,30,34,405410.5,283
275,35,39,319783.5,295
275,40,44,250474,348
275,45,49,200486.5,473
275,50,54,164706,645
275,55,59,137060,915
275,60,64,106625,1163
275,65,69,78452,1468
275,70,74,54954,1768
275,75,79,34689.5,1906
275,80,84,18889,1777
275,85,999,9459,1639
276,0,4,3963211,2938
276,5,9,3956549,384
276,10,14,3778762.5,353
276,15,19,3827410.5,819
276,20,24,4415607.5,1259
276,25,29,4884908.5,1690
276,30,34,5546110.5,2795
276,35,39,5411100.5,4451
276,40,44,5240161.5,6491
276,45,49,4918280.5,9340
276,50,54,6161074.5,20374
276,55,59,6932319.5,39581
276,60,64,6165884,58010
276,65,69,5080993,72502
276,70,74,4306883.5,94515
276,75,79,3228586,105026
276,80,84,3466314.5,221548
276,85,999,2802070,440684
288,0,4,4204477.5,37244
288,5,9,4140784.5,11631
288,10,14,3763835,6494
288,15,19,3380325,8195
288,20,24,2959281.5,9878
288,25,29,2615020,9537
288,30,34,2430647,9686
288,35,39,2188742.5,9862
288,40,44,1847685,10380
288,45,49,1488872.5,10191
288,50,54,1226375.5,11833
288,55,59,998618.5,12863
288,60,64,723879.5,14103
288,65,69,484160.5,14832
288,70,74,325155.5,15956
288,75,79,202111.5,15994
288,80,84,114572,14547
288,85,999,54608.5,11972
292,0,4,2175.5,5
292,5,9,2273.5,1
292,10,14,2327.5,0
292,15,19,2294.5,1
292,20,24,2299,1
292,25,29,2398.5,1
292,30,34,2511.5,2
292,35,39,2552,2
292,40,44,2623.5,3
292,45,49,2580,3
292,50,54,2410.5,5
292,55,59,2486.5,7
292,60,64,2156.5,10
292,65,69,1878,16
292,70,74,1721.5,26
292,75,79,1322.5,33
292,80,84,794.5,37
292,85,999,804,87
296,0,4,16215,193
296,5,9,15287,16
296,10,14,14266,12
296,15,19,11395,16
296,20,24,11592.5,23
296,25,29,11414.5,25
296,30,34,10077,25
296,35,39,8818.5,27
296,40,44,7037,29
296,45,49,5442,33
296,50,54,5208.5,47
296,55,59,4963,67
296,60,64,3513.5,73
296,65,69,2190,72
296,70,74,1479.5,78
296,75,79,923,80
296,80,84,469,65
296,85,999,177.5,42
300,0,4,417714.5,407
300,5,9,480464.5,67
300,10,14,543767,74
300,15,19,526900,146
300,20,24,527188.5,241
300,25,29,525934,289
300,30,34,558433.5,407
300,35,39,632413.5,602
300,40,44,773557,1116
300,45,49,785379,1779
300,50,54,800273.5,3054
300,55,59,733482.5,4334
300,60,64,688343.5,6436
300,65,69,621442,8566
300,70,74,561825,12628
300,75,79,464861,17317
300,80,84,364208,24169
300,85,999,406293,64898
304,0,4,4104,9
304,5,9,3855,6
304,10,14,3689,4
304,15,19,3445.5,6
304,20,24,3763,9
304,25,29,4533,12
304,30,34,4673,14
304,35,39,4107,14
304,40,44,3387.5,15
304,45,49,2748.5,15
304,50,54,3779.5,31
304,55,59,4731.5,52
304,60,64,3811,65
304,65,69,2453,67
304,70,74,1389.5,62
304,75,79,870.5,64
304,80,84,462.5,54
304,85,999,187.5,40
308,0,4,6985.5,22
308,5,9,7887,2
308,10,14,8767.5,3
308,15,19,8401,4
308,20,24,8794,5
308,25,29,9357,8
308,30,34,10730.5,15
308,35,39,10174,19
308,40,44,7328.5,18
308,45,49,6271.5,28
308,50,54,6069.5,38
308,55,59,6498.5,68
308,60,64,6178.5,100
308,65,69,4604.5,105
308,70,74,3183.5,108
308,75,79,2160,102
308,80,84,1728.5,133
308,85,999,1793.5,246
312,0,4,19504.5,41
312,5,9,21154.5,1
312,10,14,23968.5,1
312,15,19,25341.5,8
312,20,24,19353.5,11
312,25,29,16497.5,12
312,30,34,18896,29
312,35,39,18967.5,33
312,40,44,20318.5,28
312,45,49,25386,70
312,50,54,29126.5,110
312,55,59,31776.5,189
312,60,64,29609.5,263
312,65,69,25762.5,315
312,70,74,22285,452
312,75,79,15403.5,426
312,80,84,9960.5,527
312,85,999,11385.5,1363
316,0,4,14905,39
316,5,9,14837,1
316,10,14,13183.5,3
316,15,19,11852.5,8
316,20,24,11707.5,12
316,25,29,11710,17
316,30,34,10596.5,17
316,35,39,9571,27
316,40,44,9124,29
316,45,49,9606.5,44
316,50,54,10137,75
316,55,59,9916,99
316,60,64,8804.5,115
316,65,69,7073,126
316,70,74,5477,127
316,75,79,3305,118
316,80,84,1857.5,99
316,85,999,1516.5,155
320,0,4,1911305.5,8382
320,5,9,2004499.5,614
320,10,14,1922954.5,727
320,15,19,1890324.5,2123
320,20,24,1815964.5,2933
320,25,29,1651462.5,2901
320,30,34,1435470.5,3032
320,35,39,1185223,3351
320,40,44,964246.5,3916
320,45,49,750950.5,4253
320,50,54,594903,4770
320,55,59,489887,6109
320,60,64,404348,6911
320,65,69,324273,7998
320,70,74,230722,8368
320,75,79,148739.5,9263
320,80,84,79857,9099
320,85,999,42746,9496
324,0,4,2166367.5,45619
324,5,9,1937394,6920
324,10,14,1738921,3597
324,15,19,1517856,4203
324,20,24,1349283,5042
324,25,29,1184417.5,4858
324,30,34,959940.5,4331
324,35,39,732627.5,3737
324,40,44,557187.5,3477
324,45,49,455008.5,3407
324,50,54,389435.5,4032
324,55,59,326469.5,4523
324,60,64,257991.5,5404
324,65,69,192764.5,6298
324,70,74,136324,7109
324,75,79,85882.5,7147
324,80,84,45414.5,6031
324,85,999,21852,4984
328,0,4,83242.5,453
328,5,9,81340.5,19
328,10,14,77003,24
328,15,19,71446,51
328,20,24,77270.5,106
328,25,29,74640,141
328,30,34,58622.5,145
328,35,39,47462,153
328,40,44,46025,215
328,45,49,45191,305
328,50,54,41633,431
328,55,59,36633.5,547
328,60,64,30001.5,662
328,65,69,20991,685
328,70,74,13914.5,626
328,75,79,8473,530
328,80,84,4589.5,430
328,85,999,3158,482
332,0,4,1240434.5,14892
332,5,9,1227060.5,1656
332,10,14,1205893,1298
332,15,19,1147683,2021
332,20,24,1089148,2796
332,25,29,1011278,2869
332,30,34,928854,3035
332,35,39,792411.5,3261
332,40,44,666210.5,3699
332,45,49,555349.5,4344
332,50,54,452819.5,5118
332,55,59,371030.5,6099
332,60,64,293087,7227
332,65,69,220801.5,8323
332,70,74,149498.5,8847
332,75,79,90364.5,8496
332,80,84,44302.5,6661
332,85,999,17379.5,4518
340,0,4,1130878.5,3711
340,5,9,1084632.5,382
340,10,14,1068718.5,365
340,15,19,1064510.5,874
340,20,24,1042852.5,1161
340,25,29,954283.5,1122
340,30,34,841857,1183
340,35,39,740315,1417
340,40,44,642352.5,1809
340,45,49,513336.5,2251
340,50,54,394424.5,2698
340,55,59,306573,3259
340,60,64,243144.5,4049
340,65,69,187552,4935
340,70,74,128128,5368
340,75,79,68327,4649
340,80,84,34301,3775
340,85,999,17685,3477
344,0,4,234423,82
344,5,9,281592.5,25
344,10,14,298603,26
344,15,19,273396,57
344,20,24,314905.5,83
344,25,29,454578.5,137
344,30,34,527566.5,215
344,35,39,575463,319
344,40,44,594096,540
344,45,49,572796,867
344,50,54,574389.5,1453
344,55,59,607425.5,2412
344,60,64,612398.5,3978
344,65,69,523667.5,5713
344,70,74,397065.5,7318
344,75,79,224415,6828
344,80,84,164171,8521
344,85,999,234962.5,27362
348,0,4,466950.5,381
348,5,9,467798,59
348,10,14,474375,59
348,15,19,492746,127
348,20,24,509365,202
348,25,29,600186,300
348,30,34,633153,411
348,35,39,619777.5,636
348,40,44,742596,1263
348,45,49,829767.5,2662
348,50,54,703505.5,4475
348,55,59,579286,6516
348,60,64,569100.5,9901
348,65,69,655609,15927
348,70,74,519427,17025
348,75,79,372567.5,18834
348,80,84,251057,20952
348,85,999,197038.5,34109
352,0,4,22916,7
352,5,9,22342.5,1
352,10,14,24644.5,0
352,15,19,23439.5,0
352,20,24,25539.5,11
352,25,29,30629,11
352,30,34,31267,11
352,35,39,26873,0
352,40,44,25830,8
352,45,49,23979,64
352,50,54,21980,93
352,55,59,22384,149
352,60,64,21056,266
352,65,69,18373.5,211
352,70,74,14913.5,258
352,75,79,10878,300
352,80,84,6662,268
352,85,999,6648.5,1165
356,0,4,115769541,682130
356,5,9,121058308.5,55632
356,10,14,126479798,48585
356,15,19,129366254,83282
356,20,24,128941119,114347
356,25,29,122842521.5,144624
356,30,34,116819480.5,170842
356,35,39,108009909,222619
356,40,44,94728197.5,296483
356,45,49,82869033,367196
356,50,54,71585747.5,498285
356,55,59,60985613.5,771441
356,60,64,50478592,926966
356,65,69,39417348,1114600
356,70,74,26322950,1117473
356,75,79,15353554,996245
356,80,84,8753980.5,854268
356,85,999,5641265,908161
360,0,4,22488310.5,96506
360,5,9,23833942.5,11459
360,10,14,24149561.5,10906
360,15,19,22776321,23271
360,20,24,22040795,30164
360,25,29,21749592,31451
360,30,34,21010309.5,36088
360,35,39,20977656.5,48564
360,40,44,20335480,67601
360,45,49,18556556,94592
360,50,54,16680769,130691
360,55,59,14121211.5,170404
360,60,64,11080770.5,207036
360,65,69,7868392,229588
360,70,74,5007775.5,232440
360,75,79,3333986,249567
360,80,84,1884437,224757
360,85,999,934662.5,193792
364,0,4,6478845.5,14901
364,5,9,7569643.5,2747
364,10,14,6740149.5,2685
364,15,19,6009730.5,5444
364,20,24,5759808.5,5948
364,25,29,6606018.5,6312
364,30,34,8536793.5,9138
364,35,39,9073392,11494
364,40,44,7532131.5,12742
364,45,49,5844543,14454
364,50,54,5056731,18765
364,55,59,4051849,23930
364,60,64,3434805.5,32108
364,65,69,2668052,36316
364,70,74,2017867,50321
364,75,79,1175547,61517
364,80,84,648033.5,66849
364,85,999,320305.5,62690
368,0,4,5514478,27054
368,5,9,5737283,2757
368,10,14,5313058,2111
368,15,19,4541497,3338
368,20,24,4114944,4374
368,25,29,3672312.5,4205
368,30,34,3147032.5,4157
368,35,39,2635369,4527
368,40,44,2282231.5,5720
368,45,49,1981238,7943
368,50,54,1625921,10276
368,55,59,1256771,12715
368,60,64,751072,11922
368,65,69,629419,16852
368,70,74,430093,18905
368,75,79,254214.5,18780
368,80,84,128843.5,15925
368,85,999,54773.5,11967
372,0,4,299501.5,185
372,5,9,330574,21
372,10,14,364118,22
372,15,19,335976.5,62
372,20,24,324624,90
372,25,29,300013.5,137
372,30,34,314934.5,174
372,35,39,363711,256
372,40,44,410412,451
372,45,49,375933.5,610
372,50,54,336772.5,887
372,55,59,304580,1316
372,60,64,274087,1841
372,65,69,237446.5,2524
372,70,74,200263.5,3702
372,75,79,153662,4816
372,80,84,96570.5,5636
372,85,999,86835,12413
376,0,4,877830,596
376,5,9,858255.5,67
376,10,14,794912,70
376,15,19,720634.5,145
376,20,24,671719,240
376,25,29,617825,238
376,30,34,592267,248
376,35,39,575288,349
376,40,44,544491.5,463
376,45,49,524031.5,718
376,50,54,452402,999
376,55,59,388320,1499
376,60,64,365211,2280
376,65,69,340751.5,3598
376,70,74,306142,5156
376,75,79,201808,5583
376,80,84,132362,7650
376,85,999,138900.5,19783
380,0,4,2120216,1530
380,5,9,2478651,288
380,10,14,2787810.5,349
380,15,19,2882807.5,744
380,20,24,3006490,1053
380,25,29,3100325,1336
380,30,34,3350014,1755
380,35,39,3405321,2457
380,40,44,3884577.5,4300
380,45,49,4575178.5,7878
380,50,54,4817796.5,13045
380,55,59,4786134,20619
380,60,64,4157422,28351
380,65,69,3595544,40160
380,70,74,3368478.5,62903
380,75,79,2712244,81609
380,80,84,2292983,122883
380,85,999,2297121.5,350405
384,0,4,4563751,68073
384,5,9,4332947,5858
384,10,14,3766672.5,4092
384,15,19,3113655.5,5725
384,20,24,2587061.5,7202
384,25,29,2240153,7891
384,30,34,2167509.5,9721
384,35,39,1972931.5,11664
384,40,44,1611079.5,12547
384,45,49,1219334.5,12721
384,50,54,889130,12774
384,55,59,670243,13137
384,60,64,490682.5,13965
384,65,69,332308,13605
384,70,74,211211,12278
384,75,79,124710.5,10308
384,80,84,64877,7915
384,85,999,36744.5,8086
388,0,4,167373,654
388,5,9,181180.5,62
388,10,14,207346.5,67
388,15,19,232659,174
388,20,24,245797.5,280
388,25,29,271606.5,360
388,30,34,252587.5,414
388,35,39,234589.5,530
388,40,44,203902.5,675
388,45,49,183150.5,933
388,50,54,164052.5,1286
388,55,59,152787.5,1816
388,60,64,128121.5,2342
388,65,69,86485.5,2445
388,70,74,55318,2514
388,75,79,40088.5,2948
388,80,84,20494.5,2412
388,85,999,11603,2533
392,0,4,4294069.5,1855
392,5,9,5059642,324
392,10,14,5469671.5,441
392,15,19,5714785.5,1325
392,20,24,6072917.5,2214
392,25,29,6042187,2288
392,30,34,6234500.5,2872
392,35,39,7018543.5,4429
392,40,44,7884941.5,7361
392,45,49,9628323,14261
392,50,54,9417991.5,22270
392,55,59,7916157,29036
392,60,64,7491251,43174
392,65,69,7595657.5,69510
392,70,74,9259720,139623
392,75,79,7396998,180545
392,80,84,5912446,258932
392,85,999,6587775.5,834841
398,0,4,2124540.5,4102
398,5,9,1985372,517
398,10,14,1825646,519
398,15,19,1413957,826
398,20,24,1178785,911
398,25,29,1381609.5,1483
398,30,34,1609643.5,2618
398,35,39,1502845,3656
398,40,44,1282070.5,5253
398,45,49,1164424.5,6468
398,50,54,1052269,8113
398,55,59,996608,11120
398,60,64,916991.5,15487
398,65,69,685777.5,17558
398,70,74,440706,17314
398,75,79,183637.5,10731
398,80,84,182292,16641
398,85,999,107434,16761
400,0,4,1166809,3337
400,5,9,1198916,252
400,10,14,1219741,213
400,15,19,1073682.5,352
400,20,24,980401.5,456
400,25,29,1005695.5,516
400,30,34,893971.5,541
400,35,39,780946,641
400,40,44,674010.5,862
400,45,49,590117.5,1322
400,50,54,516153.5,1940
400,55,59,405191,2602
400,60,64,284384.5,2972
400,65,69,193246.5,3486
400,70,74,128416,4011
400,75,79,77816.5,4143
400,80,84,44496.5,4115
400,85,999,22268,3847
404,0,4,6981963,61102
404,5,9,6808044,6360
404,10,14,6864580.5,5613
404,15,19,6161637,9639
404,20,24,5233066,13666
404,25,29,4420907.5,16474
404,30,34,3966112.5,20198
404,35,39,3374913,23328
404,40,44,2714711.5,24383
404,45,49,2165159,25316
404,50,54,1729985,26557
404,55,59,1329550,26661
404,60,64,948084.5,26392
404,65,69,618981,23549
404,70,74,401005,20804
404,75,79,251719,17966
404,80,84,148506,15587
404,85,999,133536,27679
408,0,4,1714872.5,6165
408,5,9,1669241,1184
408,10,14,1624638.5,916
408,15,19,1687884.5,1804
408,20,24,1880560.5,2878
408,25,29,1990526.5,3284
408,30,34,1931561.5,3483
408,35,39,1801147.5,3708
408,40,44,1642500,4535
408,45,49,1826109.5,6796
408,50,54,2209773,12847
408,55,59,1830740,13814
408,60,64,1466973,17610
408,65,69,1016353.5,19535
408,70,74,752180.5,26371
408,75,79,672086.5,41654
408,80,84,415047.5,45063
408,85,999,196649,38047
410,0,4,1463191,780
410,5,9,2135208.5,126
410,10,14,2312190.5,168
410,15,19,2316342,376
410,20,24,3129837.5,839
410,25,29,3642105,1248
410,30,34,3397243.5,1691
410,35,39,3508742,2270
410,40,44,4028717,3701
410,45,49,4059397,6266
410,50,54,4491542,12641
410,55,59,4090015.5,14891
410,60,64,4153991,21148
410,65,69,3094319.5,31865
410,70,74,2152927,37592
410,75,79,1592942,47350
410,80,84,1236240.5,65438
410,85,999,977560,142235
412,0,4,104609.5,201
412,5,9,123559.5,16
412,10,14,145450,6
412,15,19,148435.5,23
412,20,24,152173,31
412,25,29,135750.5,53
412,30,34,133499,53
412,35,39,122221.5,88
412,40,44,114835.5,115
412,45,49,112567,242
412,50,54,101768.5,348
412,55,59,89195,558
412,60,64,75157,826
412,65,69,59097.5,1112
412,70,74,42794.5,1387
412,75,79,30061,1693
412,80,84,17384,1660
412,85,999,9387.5,1699
414,0,4,271172.5,436
414,5,9,309117,47
414,10,14,301626.5,59
414,15,19,250254,82
414,20,24,234054.5,107
414,25,29,457525.5,170
414,30,34,531083,231
414,35,39,586790.5,299
414,40,44,523308.5,382
414,45,49,400840,464
414,50,54,297526,569
414,55,59,193655,627
414,60,64,106503,646
414,65,69,59703.5,698
414,70,74,31734,789
414,75,79,18391.5,971
414,80,84,10479.5,1240
414,85,999,5746,1174
417,0,4,803071.5,2680
417,5,9,783383,191
417,10,14,703536.5,235
417,15,19,561674,304
417,20,24,520631.5,379
417,25,29,555740,458
417,30,34,555476.5,711
417,35,39,479521.5,1130
417,40,44,401803.5,1596
417,45,49,351933.5,1934
417,50,54,324369.5,2505
417,55,59,296935.5,3526
417,60,64,256055,4652
417,65,69,169790.5,4827
417,70,74,101716,4425
417,75,79,37627.5,3169
417,80,84,33657,4332
417,85,999,18865.5,4508
418,0,4,799582.5,6642
418,5,9,785427,604
418,10,14,752002,469
418,15,19,726122,773
418,20,24,720223,1086
418,25,29,677603.5,1104
418,30,34,630800,1191
418,35,39,547129,1333
418,40,44,446377.5,1532
418,45,49,368825.5,1918
418,50,54,307824,2448
418,55,59,258967,3185
418,60,64,204235,3928
418,65,69,143811,4437
418,70,74,92215,4639
418,75,79,54381,4476
418,80,84,28511,3863
418,85,999,14971.5,3728
422,0,4,456425,1631
422,5,9,547241,108
422,10,14,557995,92
422,15,19,511014,160
422,20,24,467880.5,210
422,25,29,397464.5,188
422,30,34,356310.5,197
422,35,39,360593,266
422,40,44,343990.5,385
422,45,49,318673.5,614
422,50,54,326954.5,1052
422,55,59,302226,1661
422,60,64,251220.5,2264
422,65,69,195710.5,3101
422,70,74,150076,4224
422,75,79,97140.5,4587
422,80,84,59167.5,4944
422,85,999,44405.5,7453
426,0,4,270301.5,4105
426,5,9,277730.5,371
426,10,14,258890.5,310
426,15,19,236214.5,553
426,20,24,214200,862
426,25,29,204772.5,1223
426,30,34,205211.5,1689
426,35,39,172196.5,1890
426,40,44,121094,1668
426,45,49,78913,1362
426,50,54,60440.5,1312
426,55,59,53323,1439
426,60,64,46111,1667
426,65,69,34428,1641
426,70,74,22838.5,1394
426,75,79,13887.5,1114
426,80,84,9370.5,1082
426,85,999,6187,1280
428,0,4,91657.5,73
428,5,9,107656.5,10
428,10,14,100264,13
428,15,19,95457,46
428,20,24,85130.5,66
428,25,29,94749.5,96
428,30,34,131564.5,194
428,35,39,136827.5,295
428,40,44,122750,471
428,45,49,127447.5,646
428,50,54,129301.5,975
428,55,59,127922,1474
428,60,64,135090.5,2170
428,65,69,113443,2676
428,70,74,96800,3268
428,75,79,69837.5,3419
428,80,84,65256.5,5191
428,85,999,49907.5,8780
430,0,4,764873.5,12149
430,5,9,725650,963
430,10,14,684806.5,723
430,15,19,601697,1050
430,20,24,494349.5,1247
430,25,29,397079,1209
430,30,34,341389.5,1292
430,35,39,306371,1517
430,40,44,262780.5,1732
430,45,49,209981,1884
430,50,54,167660.5,2129
430,55,59,136756,2437
430,60,64,105131.5,2789
430,65,69,75385.5,3031
430,70,74,48953,3104
430,75,79,30568,3052
430,80,84,14430.5,2203
430,85,999,5431.5,1326
434,0,4,656921,1331
434,5,9,700398.5,176
434,10,14,702202.5,183
434,15,19,656310.5,452
434,20,24,579917.5,569
434,25,29,534722,560
434,30,34,525680.5,658
434,35,39,540056,918
434,40,44,564977,1422
434,45,49,508929,1999
434,50,54,414460,2535
434,55,59,293307.5,2782
434,60,64,202888.5,2985
434,65,69,122102,2796
434,70,74,97205.5,3559
434,75,79,63698.5,3861
434,80,84,37509,3767
434,85,999,22519,4183
438,0,4,1868.5,2
438,5,9,1874,0
438,10,14,1922,0
438,15,19,1964,0
438,20,24,2134.5,0
438,25,29,2350,1
438,30,34,2465.5,1
438,35,39,2525,1
438,40,44,2547.5,2
438,45,49,2744.5,3
438,50,54,3151.5,6
438,55,59,3181,10
438,60,64,2872.5,14
438,65,69,2330.5,21
438,70,74,2006.5,35
438,75,79,1605.5,49
438,80,84,1000,55
438,85,999,774,94
440,0,4,132148,91
440,5,9,149498,24
440,10,14,142271.5,22
440,15,19,132486,67
440,20,24,153493.5,118
440,25,29,179992,182
440,30,34,202118,319
440,35,39,191741,466
440,40,44,172716.5,604
440,45,49,185481.5,980
440,50,54,201338,1497
440,55,59,202726.5,2261
440,60,64,211447.5,3528
440,65,69,160551,3936
440,70,74,133966.5,4463
440,75,79,99876.5,5037
440,80,84,87917,7064
440,85,999,77150.5,14074
442,0,4,33895,37
442,5,9,35162,19
442,10,14,34681.5,10
442,15,19,33864.5,17
442,20,24,38831,25
442,25,29,49555.5,24
442,30,34,52838.5,27
442,35,39,51128,19
442,40,44,49745,33
442,45,49,46740,58
442,50,54,47243,95
442,55,59,45200.5,200
442,60,64,37460.5,268
442,65,69,29801,341
442,70,74,23730,381
442,75,79,17528,467
442,80,84,12912.5,704
442,85,999,12996,1822
446,0,4,31312,15
446,5,9,38697.5,0
446,10,14,30542,3
446,15,19,28052,0
446,20,24,43340.5,8
446,25,29,54958,10
446,30,34,71854,27
446,35,39,67986.5,27
446,40,44,51913,28
446,45,49,53494.5,54
446,50,54,47134,77
446,55,59,48428,144
446,60,64,46895,282
446,65,69,38949.5,355
446,70,74,25024.5,413
446,75,79,12354,415
446,80,84,6287,458
446,85,999,7134.5,1741
450,0,4,4509734.5,64157
450,5,9,3962552,11540
450,10,14,3661873,6383
450,15,19,3258966.5,7954
450,20,24,2952161.5,9865
450,25,29,2499371.5,9149
450,30,34,2007244.5,8182
450,35,39,1665061,7854
450,40,44,1437063,8613
450,45,49,1199916,8877
450,50,54,954364.5,9939
450,55,59,740265.5,10254
450,60,64,594111.5,12438
450,65,69,447134.5,14530
450,70,74,291049.5,14840
450,75,79,143493.5,11734
450,80,84,75184,9936
450,85,999,37714,8979
454,0,4,3031170.5,26238
454,5,9,2849523,2458
454,10,14,2744479.5,1955
454,15,19,2405376,3027
454,20,24,1978406.5,3745
454,25,29,1654146,3941
454,30,34,1407493,4368
